2025-05-27 18:50:10,744 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: BetHedging0.5_W20_Rep3
2025-05-27 18:50:10,745 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 18:50:10,745 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:202 - Starting simulation: BetHedging0.5_W20_Rep3
2025-05-27 18:50:10,745 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 18:50:10,746 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,762 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=43, MaxR=10.54, Pheno={'G_SPECIALIST': 43, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,766 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=49, MaxR=11.36, Pheno={'G_SPECIALIST': 49, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,770 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=57, MaxR=11.36, Pheno={'G_SPECIALIST': 57, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,775 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=13.00: Cells=67, MaxR=11.36, Pheno={'G_SPECIALIST': 67, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,780 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=14.00: Cells=73, MaxR=12.12, Pheno={'G_SPECIALIST': 73, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,785 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=15.00: Cells=78, MaxR=12.12, Pheno={'G_SPECIALIST': 78, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,791 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=16.00: Cells=87, MaxR=13.53, Pheno={'G_SPECIALIST': 87, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,797 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=17.00: Cells=96, MaxR=13.53, Pheno={'G_SPECIALIST': 96, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,805 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=18.00: Cells=106, MaxR=15.10, Pheno={'G_SPECIALIST': 106, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,812 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=19.00: Cells=117, MaxR=15.10, Pheno={'G_SPECIALIST': 117, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,819 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=20.00, Cells=127
2025-05-27 18:50:10,821 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=20.00: Cells=128, MaxR=15.10, Pheno={'G_SPECIALIST': 128, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,830 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=21.00: Cells=140, MaxR=16.52, Pheno={'G_SPECIALIST': 140, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,840 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=22.00: Cells=157, MaxR=16.52, Pheno={'G_SPECIALIST': 157, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,852 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=23.00: Cells=168, MaxR=16.52, Pheno={'G_SPECIALIST': 168, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,863 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=24.00: Cells=180, MaxR=16.52, Pheno={'G_SPECIALIST': 180, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,876 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=25.00: Cells=198, MaxR=17.06, Pheno={'G_SPECIALIST': 198, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,890 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=26.00: Cells=223, MaxR=18.08, Pheno={'G_SPECIALIST': 223, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,905 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=27.00: Cells=241, MaxR=19.52, Pheno={'G_SPECIALIST': 241, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,922 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=28.00: Cells=261, MaxR=19.97, Pheno={'G_SPECIALIST': 261, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,940 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=29.00: Cells=285, MaxR=21.07, Pheno={'G_SPECIALIST': 285, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,958 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=30.00, Cells=310
2025-05-27 18:50:10,961 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=30.00: Cells=312, MaxR=22.11, Pheno={'G_SPECIALIST': 312, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:10,982 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=31.00: Cells=331, MaxR=22.65, Pheno={'G_SPECIALIST': 331, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,006 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=32.00: Cells=358, MaxR=23.43, Pheno={'G_SPECIALIST': 358, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,034 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=33.00: Cells=383, MaxR=23.43, Pheno={'G_SPECIALIST': 383, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,061 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=34.00: Cells=407, MaxR=24.25, Pheno={'G_SPECIALIST': 407, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,087 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=35.00: Cells=428, MaxR=24.25, Pheno={'G_SPECIALIST': 428, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,117 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=36.00: Cells=461, MaxR=25.87, Pheno={'G_SPECIALIST': 461, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,150 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=37.00: Cells=496, MaxR=25.87, Pheno={'G_SPECIALIST': 496, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,184 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=38.00: Cells=523, MaxR=25.87, Pheno={'G_SPECIALIST': 523, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,220 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=39.00: Cells=553, MaxR=27.06, Pheno={'G_SPECIALIST': 553, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,251 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=40.00, Cells=590
2025-05-27 18:50:11,257 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=40.00: Cells=595, MaxR=28.51, Pheno={'G_SPECIALIST': 595, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,297 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=41.00: Cells=632, MaxR=28.51, Pheno={'G_SPECIALIST': 632, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,341 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=42.00: Cells=656, MaxR=28.62, Pheno={'G_SPECIALIST': 656, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,386 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=43.00: Cells=695, MaxR=30.20, Pheno={'G_SPECIALIST': 695, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,432 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=44.00: Cells=730, MaxR=30.20, Pheno={'G_SPECIALIST': 730, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,480 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=45.00: Cells=758, MaxR=31.32, Pheno={'G_SPECIALIST': 758, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,529 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=46.00: Cells=777, MaxR=31.32, Pheno={'G_SPECIALIST': 777, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,580 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=47.00: Cells=815, MaxR=32.45, Pheno={'G_SPECIALIST': 815, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,633 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=48.00: Cells=867, MaxR=35.03, Pheno={'G_SPECIALIST': 867, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,692 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=49.00: Cells=921, MaxR=35.03, Pheno={'G_SPECIALIST': 921, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,742 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=50.00, Cells=969
2025-05-27 18:50:11,752 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=50.00: Cells=972, MaxR=35.37, Pheno={'G_SPECIALIST': 972, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,816 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=51.00: Cells=1016, MaxR=35.79, Pheno={'G_SPECIALIST': 1016, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,881 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=52.00: Cells=1046, MaxR=39.23, Pheno={'G_SPECIALIST': 1046, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:11,955 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=53.00: Cells=1081, MaxR=39.95, Pheno={'G_SPECIALIST': 1081, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:12,028 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=54.00: Cells=1134, MaxR=41.24, Pheno={'G_SPECIALIST': 1133, 'SWITCHING_GL': 1, 'L_SPECIALIST': 0}
2025-05-27 18:50:12,102 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=55.00: Cells=1170, MaxR=41.24, Pheno={'G_SPECIALIST': 1168, 'SWITCHING_GL': 2, 'L_SPECIALIST': 0}
2025-05-27 18:50:12,185 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=56.00: Cells=1209, MaxR=41.61, Pheno={'G_SPECIALIST': 1204, 'SWITCHING_GL': 5, 'L_SPECIALIST': 0}
2025-05-27 18:50:12,264 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=57.00: Cells=1256, MaxR=41.61, Pheno={'G_SPECIALIST': 1251, 'SWITCHING_GL': 5, 'L_SPECIALIST': 0}
2025-05-27 18:50:12,346 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=58.00: Cells=1298, MaxR=41.68, Pheno={'G_SPECIALIST': 1291, 'SWITCHING_GL': 7, 'L_SPECIALIST': 0}
2025-05-27 18:50:12,437 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=59.00: Cells=1348, MaxR=41.68, Pheno={'G_SPECIALIST': 1340, 'SWITCHING_GL': 8, 'L_SPECIALIST': 0}
2025-05-27 18:50:12,514 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=60.00, Cells=1394
2025-05-27 18:50:12,529 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=60.00: Cells=1402, MaxR=41.68, Pheno={'G_SPECIALIST': 1391, 'SWITCHING_GL': 10, 'L_SPECIALIST': 1}
2025-05-27 18:50:12,622 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=61.00: Cells=1451, MaxR=41.68, Pheno={'G_SPECIALIST': 1439, 'SWITCHING_GL': 9, 'L_SPECIALIST': 3}
2025-05-27 18:50:12,716 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=62.00: Cells=1496, MaxR=41.68, Pheno={'G_SPECIALIST': 1480, 'SWITCHING_GL': 13, 'L_SPECIALIST': 3}
2025-05-27 18:50:12,816 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=63.00: Cells=1551, MaxR=43.41, Pheno={'G_SPECIALIST': 1532, 'SWITCHING_GL': 14, 'L_SPECIALIST': 5}
2025-05-27 18:50:12,919 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=64.00: Cells=1585, MaxR=43.41, Pheno={'G_SPECIALIST': 1562, 'SWITCHING_GL': 16, 'L_SPECIALIST': 7}
2025-05-27 18:50:13,024 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=65.00: Cells=1630, MaxR=43.41, Pheno={'G_SPECIALIST': 1599, 'SWITCHING_GL': 23, 'L_SPECIALIST': 8}
2025-05-27 18:50:13,131 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=66.00: Cells=1676, MaxR=43.41, Pheno={'G_SPECIALIST': 1637, 'SWITCHING_GL': 30, 'L_SPECIALIST': 9}
2025-05-27 18:50:13,244 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=67.00: Cells=1709, MaxR=43.41, Pheno={'G_SPECIALIST': 1667, 'SWITCHING_GL': 31, 'L_SPECIALIST': 11}
2025-05-27 18:50:13,356 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=68.00: Cells=1734, MaxR=43.41, Pheno={'G_SPECIALIST': 1689, 'SWITCHING_GL': 33, 'L_SPECIALIST': 12}
2025-05-27 18:50:13,475 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=69.00: Cells=1767, MaxR=43.41, Pheno={'G_SPECIALIST': 1717, 'SWITCHING_GL': 36, 'L_SPECIALIST': 14}
2025-05-27 18:50:13,567 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=70.00, Cells=1798
2025-05-27 18:50:13,585 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=70.00: Cells=1801, MaxR=43.41, Pheno={'G_SPECIALIST': 1742, 'SWITCHING_GL': 40, 'L_SPECIALIST': 19}
2025-05-27 18:50:13,700 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=71.00: Cells=1834, MaxR=45.13, Pheno={'G_SPECIALIST': 1766, 'SWITCHING_GL': 44, 'L_SPECIALIST': 24}
2025-05-27 18:50:13,816 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=72.00: Cells=1868, MaxR=45.13, Pheno={'G_SPECIALIST': 1794, 'SWITCHING_GL': 48, 'L_SPECIALIST': 26}
2025-05-27 18:50:13,934 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=73.00: Cells=1904, MaxR=45.13, Pheno={'G_SPECIALIST': 1821, 'SWITCHING_GL': 56, 'L_SPECIALIST': 27}
2025-05-27 18:50:14,055 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=74.00: Cells=1940, MaxR=45.13, Pheno={'G_SPECIALIST': 1847, 'SWITCHING_GL': 59, 'L_SPECIALIST': 34}
2025-05-27 18:50:14,179 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=75.00: Cells=1977, MaxR=46.86, Pheno={'G_SPECIALIST': 1873, 'L_SPECIALIST': 42, 'SWITCHING_GL': 62}
2025-05-27 18:50:14,304 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=76.00: Cells=2002, MaxR=46.86, Pheno={'G_SPECIALIST': 1889, 'L_SPECIALIST': 46, 'SWITCHING_GL': 67}
2025-05-27 18:50:14,429 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=77.00: Cells=2022, MaxR=46.86, Pheno={'G_SPECIALIST': 1899, 'L_SPECIALIST': 57, 'SWITCHING_GL': 66}
2025-05-27 18:50:14,559 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=78.00: Cells=2046, MaxR=46.86, Pheno={'G_SPECIALIST': 1906, 'L_SPECIALIST': 67, 'SWITCHING_GL': 73}
2025-05-27 18:50:14,685 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=79.00: Cells=2057, MaxR=46.86, Pheno={'G_SPECIALIST': 1912, 'L_SPECIALIST': 72, 'SWITCHING_GL': 73}
2025-05-27 18:50:14,800 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=80.00, Cells=2076
2025-05-27 18:50:14,821 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=80.00: Cells=2078, MaxR=46.86, Pheno={'G_SPECIALIST': 1921, 'L_SPECIALIST': 79, 'SWITCHING_GL': 78}
2025-05-27 18:50:14,967 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=81.00: Cells=2094, MaxR=46.86, Pheno={'G_SPECIALIST': 1925, 'L_SPECIALIST': 95, 'SWITCHING_GL': 74}
2025-05-27 18:50:15,107 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=82.00: Cells=2117, MaxR=47.84, Pheno={'G_SPECIALIST': 1930, 'L_SPECIALIST': 112, 'SWITCHING_GL': 75}
2025-05-27 18:50:15,240 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=83.00: Cells=2130, MaxR=47.84, Pheno={'G_SPECIALIST': 1934, 'L_SPECIALIST': 128, 'SWITCHING_GL': 68}
2025-05-27 18:50:15,376 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=84.00: Cells=2148, MaxR=47.84, Pheno={'G_SPECIALIST': 1938, 'L_SPECIALIST': 143, 'SWITCHING_GL': 67}
2025-05-27 18:50:15,515 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=85.00: Cells=2166, MaxR=47.84, Pheno={'G_SPECIALIST': 1941, 'L_SPECIALIST': 155, 'SWITCHING_GL': 70}
2025-05-27 18:50:15,651 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=86.00: Cells=2185, MaxR=49.51, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 174, 'SWITCHING_GL': 68}
2025-05-27 18:50:15,790 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=87.00: Cells=2201, MaxR=49.51, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 194, 'SWITCHING_GL': 64}
2025-05-27 18:50:15,930 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=88.00: Cells=2218, MaxR=49.51, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 213, 'SWITCHING_GL': 62}
2025-05-27 18:50:16,072 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=89.00: Cells=2235, MaxR=49.51, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 233, 'SWITCHING_GL': 59}
2025-05-27 18:50:16,190 - sim.BetHedging0.5_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=90.00, Cells=2250
2025-05-27 18:50:16,214 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=90.00: Cells=2253, MaxR=49.51, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 256, 'SWITCHING_GL': 54}
2025-05-27 18:50:16,357 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=91.00: Cells=2275, MaxR=49.51, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 284, 'SWITCHING_GL': 48}
2025-05-27 18:50:16,502 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=92.00: Cells=2295, MaxR=49.51, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 309, 'SWITCHING_GL': 42}
2025-05-27 18:50:16,647 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=93.00: Cells=2314, MaxR=49.51, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 328, 'SWITCHING_GL': 41}
2025-05-27 18:50:16,793 - sim.BetHedging0.5_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=94.00: Cells=2334, MaxR=49.96, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 350, 'SWITCHING_GL': 39}
