2025-05-27 19:22:17,058 - sim.ProbSweep_W40_P0.0_Rep1 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W40_P0.0_Rep1
2025-05-27 19:22:17,060 - sim.ProbSweep_W40_P0.0_Rep1 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:22:17,060 - sim.ProbSweep_W40_P0.0_Rep1 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W40_P0.0_Rep1
2025-05-27 19:22:17,060 - sim.ProbSweep_W40_P0.0_Rep1 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:22:17,061 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,062 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=7, MaxR=3.00, Pheno={'G_SPECIALIST': 7, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,064 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=9, MaxR=3.46, Pheno={'G_SPECIALIST': 9, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,066 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=15, MaxR=5.20, Pheno={'G_SPECIALIST': 15, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,067 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=21, MaxR=6.24, Pheno={'G_SPECIALIST': 21, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,070 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=28, MaxR=6.93, Pheno={'G_SPECIALIST': 28, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,072 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=37, MaxR=8.66, Pheno={'G_SPECIALIST': 37, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,075 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=46, MaxR=8.66, Pheno={'G_SPECIALIST': 46, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,079 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=52, MaxR=9.17, Pheno={'G_SPECIALIST': 52, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,084 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=61, MaxR=9.64, Pheno={'G_SPECIALIST': 61, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,088 - sim.ProbSweep_W40_P0.0_Rep1 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=71
2025-05-27 19:22:17,089 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=72, MaxR=10.54, Pheno={'G_SPECIALIST': 72, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,094 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=78, MaxR=12.12, Pheno={'G_SPECIALIST': 78, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,100 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=86, MaxR=12.49, Pheno={'G_SPECIALIST': 86, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,107 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=13.00: Cells=101, MaxR=14.18, Pheno={'G_SPECIALIST': 101, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,114 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=14.00: Cells=114, MaxR=14.18, Pheno={'G_SPECIALIST': 114, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,122 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=15.00: Cells=127, MaxR=15.59, Pheno={'G_SPECIALIST': 127, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,132 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=16.00: Cells=149, MaxR=15.87, Pheno={'G_SPECIALIST': 149, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,143 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=17.00: Cells=170, MaxR=17.58, Pheno={'G_SPECIALIST': 170, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,155 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=18.00: Cells=185, MaxR=18.33, Pheno={'G_SPECIALIST': 185, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,169 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=19.00: Cells=205, MaxR=20.42, Pheno={'G_SPECIALIST': 205, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,180 - sim.ProbSweep_W40_P0.0_Rep1 - INFO - simulation_engine:218 - Progress: T=20.00, Cells=221
2025-05-27 19:22:17,184 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=20.00: Cells=222, MaxR=21.00, Pheno={'G_SPECIALIST': 222, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,199 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=21.00: Cells=245, MaxR=21.00, Pheno={'G_SPECIALIST': 245, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:22:17,217 - sim.ProbSweep_W40_P0.0_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=22.00: Cells=275, MaxR=21.00, Pheno={'G_SPECIALIST': 275, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
