2025-05-27 18:56:22,286 - sim.ResponsiveHG_W80_Rep1 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ResponsiveHG_W80_Rep1
2025-05-27 18:56:22,287 - sim.ResponsiveHG_W80_Rep1 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 18:56:22,287 - sim.ResponsiveHG_W80_Rep1 - INFO - simulation_engine:202 - Starting simulation: ResponsiveHG_W80_Rep1
2025-05-27 18:56:22,287 - sim.ResponsiveHG_W80_Rep1 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 18:56:22,288 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:22,668 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=30.00: Cells=502, MaxR=25.87, Pheno={'G_SPECIALIST': 502, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:22,702 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=31.00: Cells=528, MaxR=25.87, Pheno={'G_SPECIALIST': 528, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:22,738 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=32.00: Cells=564, MaxR=26.21, Pheno={'G_SPECIALIST': 564, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:22,776 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=33.00: Cells=601, MaxR=27.22, Pheno={'G_SPECIALIST': 601, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:22,815 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=34.00: Cells=630, MaxR=27.87, Pheno={'G_SPECIALIST': 630, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:22,855 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=35.00: Cells=652, MaxR=29.14, Pheno={'G_SPECIALIST': 652, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:22,898 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=36.00: Cells=690, MaxR=29.55, Pheno={'G_SPECIALIST': 690, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:22,945 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=37.00: Cells=718, MaxR=31.22, Pheno={'G_SPECIALIST': 718, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:22,993 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=38.00: Cells=742, MaxR=31.22, Pheno={'G_SPECIALIST': 742, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,043 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=39.00: Cells=790, MaxR=31.22, Pheno={'G_SPECIALIST': 790, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,086 - sim.ResponsiveHG_W80_Rep1 - INFO - simulation_engine:218 - Progress: T=40.00, Cells=827
2025-05-27 18:56:23,094 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=40.00: Cells=831, MaxR=32.08, Pheno={'G_SPECIALIST': 831, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,150 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=41.00: Cells=882, MaxR=32.91, Pheno={'G_SPECIALIST': 882, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,207 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=42.00: Cells=928, MaxR=33.72, Pheno={'G_SPECIALIST': 928, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,269 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=43.00: Cells=979, MaxR=33.72, Pheno={'G_SPECIALIST': 979, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,333 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=44.00: Cells=1024, MaxR=35.03, Pheno={'G_SPECIALIST': 1024, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,399 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=45.00: Cells=1072, MaxR=37.99, Pheno={'G_SPECIALIST': 1072, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,469 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=46.00: Cells=1109, MaxR=37.99, Pheno={'G_SPECIALIST': 1109, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,542 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=47.00: Cells=1168, MaxR=39.15, Pheno={'G_SPECIALIST': 1168, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,619 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=48.00: Cells=1220, MaxR=39.15, Pheno={'G_SPECIALIST': 1220, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,698 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=49.00: Cells=1263, MaxR=39.69, Pheno={'G_SPECIALIST': 1263, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,765 - sim.ResponsiveHG_W80_Rep1 - INFO - simulation_engine:218 - Progress: T=50.00, Cells=1305
2025-05-27 18:56:23,779 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=50.00: Cells=1307, MaxR=39.69, Pheno={'G_SPECIALIST': 1307, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:56:23,864 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=51.00: Cells=1357, MaxR=40.95, Pheno={'G_SPECIALIST': 1354, 'SWITCHING_GL': 3, 'L_SPECIALIST': 0}
2025-05-27 18:56:23,954 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=52.00: Cells=1414, MaxR=41.39, Pheno={'G_SPECIALIST': 1406, 'SWITCHING_GL': 8, 'L_SPECIALIST': 0}
2025-05-27 18:56:24,050 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=53.00: Cells=1471, MaxR=41.39, Pheno={'G_SPECIALIST': 1460, 'SWITCHING_GL': 11, 'L_SPECIALIST': 0}
2025-05-27 18:56:24,149 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=54.00: Cells=1524, MaxR=41.68, Pheno={'G_SPECIALIST': 1507, 'SWITCHING_GL': 17, 'L_SPECIALIST': 0}
2025-05-27 18:56:24,248 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=55.00: Cells=1574, MaxR=41.68, Pheno={'G_SPECIALIST': 1555, 'SWITCHING_GL': 19, 'L_SPECIALIST': 0}
2025-05-27 18:56:24,348 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=56.00: Cells=1620, MaxR=41.68, Pheno={'G_SPECIALIST': 1599, 'L_SPECIALIST': 1, 'SWITCHING_GL': 20}
2025-05-27 18:56:24,452 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=57.00: Cells=1660, MaxR=41.68, Pheno={'G_SPECIALIST': 1635, 'L_SPECIALIST': 2, 'SWITCHING_GL': 23}
2025-05-27 18:56:24,558 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=58.00: Cells=1702, MaxR=41.68, Pheno={'G_SPECIALIST': 1671, 'L_SPECIALIST': 3, 'SWITCHING_GL': 28}
2025-05-27 18:56:24,669 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=59.00: Cells=1747, MaxR=42.57, Pheno={'G_SPECIALIST': 1711, 'L_SPECIALIST': 7, 'SWITCHING_GL': 29}
2025-05-27 18:56:24,764 - sim.ResponsiveHG_W80_Rep1 - INFO - simulation_engine:218 - Progress: T=60.00, Cells=1786
2025-05-27 18:56:24,785 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=60.00: Cells=1791, MaxR=42.88, Pheno={'G_SPECIALIST': 1747, 'L_SPECIALIST': 9, 'SWITCHING_GL': 35}
2025-05-27 18:56:24,909 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=61.00: Cells=1838, MaxR=42.88, Pheno={'G_SPECIALIST': 1783, 'L_SPECIALIST': 9, 'SWITCHING_GL': 46}
2025-05-27 18:56:25,031 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=62.00: Cells=1875, MaxR=42.88, Pheno={'G_SPECIALIST': 1811, 'L_SPECIALIST': 10, 'SWITCHING_GL': 54}
2025-05-27 18:56:25,154 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=63.00: Cells=1910, MaxR=42.88, Pheno={'G_SPECIALIST': 1837, 'L_SPECIALIST': 13, 'SWITCHING_GL': 60}
2025-05-27 18:56:25,276 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=64.00: Cells=1928, MaxR=42.88, Pheno={'G_SPECIALIST': 1850, 'L_SPECIALIST': 15, 'SWITCHING_GL': 63}
2025-05-27 18:56:25,397 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=65.00: Cells=1953, MaxR=42.88, Pheno={'G_SPECIALIST': 1864, 'L_SPECIALIST': 18, 'SWITCHING_GL': 71}
2025-05-27 18:56:25,530 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=66.00: Cells=1975, MaxR=42.88, Pheno={'G_SPECIALIST': 1876, 'L_SPECIALIST': 25, 'SWITCHING_GL': 74}
2025-05-27 18:56:25,670 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=67.00: Cells=1988, MaxR=43.27, Pheno={'G_SPECIALIST': 1883, 'L_SPECIALIST': 31, 'SWITCHING_GL': 74}
2025-05-27 18:56:25,797 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=68.00: Cells=2010, MaxR=43.71, Pheno={'G_SPECIALIST': 1896, 'L_SPECIALIST': 37, 'SWITCHING_GL': 77}
2025-05-27 18:56:25,924 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=69.00: Cells=2034, MaxR=44.19, Pheno={'G_SPECIALIST': 1905, 'L_SPECIALIST': 45, 'SWITCHING_GL': 84}
2025-05-27 18:56:26,031 - sim.ResponsiveHG_W80_Rep1 - INFO - simulation_engine:218 - Progress: T=70.00, Cells=2050
2025-05-27 18:56:26,055 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=70.00: Cells=2051, MaxR=44.53, Pheno={'G_SPECIALIST': 1913, 'L_SPECIALIST': 52, 'SWITCHING_GL': 86}
2025-05-27 18:56:26,184 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=71.00: Cells=2075, MaxR=44.53, Pheno={'G_SPECIALIST': 1924, 'L_SPECIALIST': 61, 'SWITCHING_GL': 90}
2025-05-27 18:56:26,315 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=72.00: Cells=2096, MaxR=45.53, Pheno={'G_SPECIALIST': 1932, 'L_SPECIALIST': 71, 'SWITCHING_GL': 93}
2025-05-27 18:56:26,444 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=73.00: Cells=2112, MaxR=45.53, Pheno={'G_SPECIALIST': 1938, 'L_SPECIALIST': 84, 'SWITCHING_GL': 90}
2025-05-27 18:56:26,579 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=74.00: Cells=2130, MaxR=45.53, Pheno={'G_SPECIALIST': 1941, 'L_SPECIALIST': 98, 'SWITCHING_GL': 91}
2025-05-27 18:56:26,712 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=75.00: Cells=2139, MaxR=45.53, Pheno={'G_SPECIALIST': 1941, 'L_SPECIALIST': 111, 'SWITCHING_GL': 87}
2025-05-27 18:56:26,850 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=76.00: Cells=2156, MaxR=45.53, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 125, 'SWITCHING_GL': 88}
2025-05-27 18:56:26,985 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=77.00: Cells=2174, MaxR=45.92, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 144, 'SWITCHING_GL': 86}
2025-05-27 18:56:27,121 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=78.00: Cells=2189, MaxR=47.09, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 162, 'SWITCHING_GL': 83}
2025-05-27 18:56:27,258 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=79.00: Cells=2209, MaxR=47.62, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 186, 'SWITCHING_GL': 78}
2025-05-27 18:56:27,372 - sim.ResponsiveHG_W80_Rep1 - INFO - simulation_engine:218 - Progress: T=80.00, Cells=2221
2025-05-27 18:56:27,396 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=80.00: Cells=2222, MaxR=47.62, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 201, 'SWITCHING_GL': 76}
2025-05-27 18:56:27,533 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=81.00: Cells=2237, MaxR=47.62, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 222, 'SWITCHING_GL': 70}
2025-05-27 18:56:27,672 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=82.00: Cells=2259, MaxR=47.62, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 252, 'SWITCHING_GL': 62}
2025-05-27 18:56:27,815 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=83.00: Cells=2278, MaxR=47.62, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 277, 'SWITCHING_GL': 56}
2025-05-27 18:56:27,960 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=84.00: Cells=2301, MaxR=49.33, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 304, 'SWITCHING_GL': 52}
2025-05-27 18:56:28,109 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=85.00: Cells=2322, MaxR=49.33, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 326, 'SWITCHING_GL': 51}
2025-05-27 18:56:28,255 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=86.00: Cells=2344, MaxR=49.33, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 354, 'SWITCHING_GL': 45}
2025-05-27 18:56:28,400 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=87.00: Cells=2361, MaxR=50.41, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 374, 'SWITCHING_GL': 42}
2025-05-27 18:56:28,549 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=88.00: Cells=2385, MaxR=50.41, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 399, 'SWITCHING_GL': 41}
2025-05-27 18:56:28,697 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=89.00: Cells=2404, MaxR=50.41, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 423, 'SWITCHING_GL': 36}
2025-05-27 18:56:28,822 - sim.ResponsiveHG_W80_Rep1 - INFO - simulation_engine:218 - Progress: T=90.00, Cells=2427
2025-05-27 18:56:28,848 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=90.00: Cells=2429, MaxR=52.05, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 456, 'SWITCHING_GL': 28}
2025-05-27 18:56:29,002 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=91.00: Cells=2460, MaxR=52.05, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 490, 'SWITCHING_GL': 25}
2025-05-27 18:56:29,158 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=92.00: Cells=2481, MaxR=52.05, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 519, 'SWITCHING_GL': 17}
2025-05-27 18:56:29,320 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=93.00: Cells=2510, MaxR=52.05, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 550, 'SWITCHING_GL': 15}
2025-05-27 18:56:29,482 - sim.ResponsiveHG_W80_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=94.00: Cells=2539, MaxR=52.05, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 582, 'SWITCHING_GL': 12}
