2025-05-27 19:28:51,782 - sim.ProbSweep_W40_P0.3_Rep3 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W40_P0.3_Rep3
2025-05-27 19:28:51,783 - sim.ProbSweep_W40_P0.3_Rep3 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:28:51,783 - sim.ProbSweep_W40_P0.3_Rep3 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W40_P0.3_Rep3
2025-05-27 19:28:51,784 - sim.ProbSweep_W40_P0.3_Rep3 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:28:51,784 - sim.ProbSweep_W40_P0.3_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:28:51,785 - sim.ProbSweep_W40_P0.3_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:28:51,794 - sim.ProbSweep_W40_P0.3_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=9, MaxR=3.46, Pheno={'G_SPECIALIST': 9, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:28:51,795 - sim.ProbSweep_W40_P0.3_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=12, MaxR=4.58, Pheno={'G_SPECIALIST': 12, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:28:51,796 - sim.ProbSweep_W40_P0.3_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=19, MaxR=6.24, Pheno={'G_SPECIALIST': 19, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:28:51,798 - sim.ProbSweep_W40_P0.3_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=28, MaxR=7.55, Pheno={'G_SPECIALIST': 28, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:28:51,801 - sim.ProbSweep_W40_P0.3_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=37, MaxR=8.66, Pheno={'G_SPECIALIST': 37, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:28:51,805 - sim.ProbSweep_W40_P0.3_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=41, MaxR=8.66, Pheno={'G_SPECIALIST': 41, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:28:51,808 - sim.ProbSweep_W40_P0.3_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=48, MaxR=9.17, Pheno={'G_SPECIALIST': 48, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:28:51,812 - sim.ProbSweep_W40_P0.3_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=55, MaxR=10.54, Pheno={'G_SPECIALIST': 55, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:28:51,815 - sim.ProbSweep_W40_P0.3_Rep3 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=67
