2025-05-27 19:31:52,956 - sim.ProbSweep_W40_P0.5_Rep2 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W40_P0.5_Rep2
2025-05-27 19:31:52,956 - sim.ProbSweep_W40_P0.5_Rep2 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:31:52,957 - sim.ProbSweep_W40_P0.5_Rep2 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W40_P0.5_Rep2
2025-05-27 19:31:52,957 - sim.ProbSweep_W40_P0.5_Rep2 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:31:52,958 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,959 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,959 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=8, MaxR=5.20, Pheno={'G_SPECIALIST': 8, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,961 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=14, MaxR=6.24, Pheno={'G_SPECIALIST': 14, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,962 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=16, MaxR=6.24, Pheno={'G_SPECIALIST': 16, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,964 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=20, MaxR=6.24, Pheno={'G_SPECIALIST': 20, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,966 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=23, MaxR=6.24, Pheno={'G_SPECIALIST': 23, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,968 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=31, MaxR=8.66, Pheno={'G_SPECIALIST': 31, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,971 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=39, MaxR=8.66, Pheno={'G_SPECIALIST': 39, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,975 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=47, MaxR=8.66, Pheno={'G_SPECIALIST': 47, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,978 - sim.ProbSweep_W40_P0.5_Rep2 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=52
2025-05-27 19:31:52,978 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=54, MaxR=9.64, Pheno={'G_SPECIALIST': 54, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,983 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=60, MaxR=9.64, Pheno={'G_SPECIALIST': 60, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,988 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=71, MaxR=11.36, Pheno={'G_SPECIALIST': 71, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,992 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=13.00: Cells=74, MaxR=11.36, Pheno={'G_SPECIALIST': 74, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:52,998 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=14.00: Cells=79, MaxR=11.36, Pheno={'G_SPECIALIST': 79, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:53,004 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=15.00: Cells=90, MaxR=11.36, Pheno={'G_SPECIALIST': 90, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:53,011 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=16.00: Cells=110, MaxR=13.08, Pheno={'G_SPECIALIST': 110, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:53,019 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=17.00: Cells=127, MaxR=13.75, Pheno={'G_SPECIALIST': 127, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:31:53,029 - sim.ProbSweep_W40_P0.5_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=18.00: Cells=142, MaxR=13.75, Pheno={'G_SPECIALIST': 142, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
