2025-05-27 19:30:40,244 - sim.ProbSweep_W40_P0.4_Rep3 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W40_P0.4_Rep3
2025-05-27 19:30:40,245 - sim.ProbSweep_W40_P0.4_Rep3 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:30:40,245 - sim.ProbSweep_W40_P0.4_Rep3 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W40_P0.4_Rep3
2025-05-27 19:30:40,246 - sim.ProbSweep_W40_P0.4_Rep3 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:30:40,247 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,248 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=8, MaxR=3.00, Pheno={'G_SPECIALIST': 8, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,256 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=11, MaxR=3.46, Pheno={'G_SPECIALIST': 11, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,257 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=16, MaxR=4.58, Pheno={'G_SPECIALIST': 16, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,258 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=18, MaxR=4.58, Pheno={'G_SPECIALIST': 18, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,261 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=19, MaxR=4.58, Pheno={'G_SPECIALIST': 19, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,262 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=21, MaxR=4.58, Pheno={'G_SPECIALIST': 21, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,264 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=23, MaxR=6.24, Pheno={'G_SPECIALIST': 23, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,266 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=33, MaxR=9.64, Pheno={'G_SPECIALIST': 33, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,269 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=39, MaxR=9.64, Pheno={'G_SPECIALIST': 39, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,272 - sim.ProbSweep_W40_P0.4_Rep3 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=44
2025-05-27 19:30:40,273 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=44, MaxR=10.54, Pheno={'G_SPECIALIST': 44, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:30:40,276 - sim.ProbSweep_W40_P0.4_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=50, MaxR=12.49, Pheno={'G_SPECIALIST': 50, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
