time,total_cell_count,avg_radial_distance,max_radial_distance,min_radial_distance,std_dev_radial_distance,median_radial_distance,phenotype_counts_G_SPECIALIST,phenotype_counts_L_SPECIALIST,phenotype_counts_SWITCHING_GL,frontier_lag_G_to_L_count_at_transition_nutrient,frontier_lag_G_to_L_remaining_lag_times_at_transition,frontier_lag_G_to_L_avg_remaining_lag_at_transition,frontier_lag_G_to_L_inherent_T_lags_GL_at_transition,frontier_lag_G_to_L_avg_inherent_T_lag_at_transition,frontier_traits_count_frontier_cells,frontier_traits_frontier_inherent_growth_rates_G,frontier_traits_avg_frontier_growth_rate_G,frontier_traits_frontier_inherent_T_lags_GL,frontier_traits_avg_frontier_T_lag_GL
0.0,5,1.3856406460551018,1.7320508075688772,0.0,0.6928203230275509,1.7320508075688772,5,0,0,0,[],0.0,[],0.0,4,"[0.5, 0.5, 0.1, 0.1]",0.30000000000000004,"[21.0, 21.0, 5.0, 5.0]",13.0
0.9999999999999999,5,1.3856406460551018,1.7320508075688772,0.0,0.6928203230275509,1.7320508075688772,5,0,0,0,[],0.0,[],0.0,4,"[0.5, 0.5, 0.1, 0.1]",0.30000000000000004,"[21.0, 21.0, 5.0, 5.0]",13.0
2.0000000000000004,8,1.9910254037844386,3.0,0.0,0.9543677705607064,1.7320508075688772,8,0,0,0,[],0.0,[],0.0,3,"[0.1, 0.5, 0.5]",0.3666666666666667,"[5.0, 21.0, 21.0]",15.666666666666666
3.0000000000000013,11,2.4944529232278962,4.582575694955841,0.0,1.1891460171751156,3.0,11,0,0,0,[],0.0,[],0.0,1,[0.1],0.1,[5.0],5.0
4.000000000000002,12,2.4309194135896446,4.582575694955841,0.0,1.157856124323302,2.3660254037844384,12,0,0,0,[],0.0,[],0.0,1,[0.1],0.1,[5.0],5.0
4.999999999999998,20,3.5686923259728394,7.549834435270749,0.0,1.8205590027633174,3.4641016151377544,20,0,0,0,[],0.0,[],0.0,1,[0.5],0.5,[21.0],21.0
5.999999999999995,26,3.88078083546103,9.16515138991168,0.0,2.0232118675424338,3.4641016151377544,26,0,0,0,[],0.0,[],0.0,1,[0.5],0.5,[21.0],21.0
6.999999999999991,31,4.432561601498356,9.643650760992955,0.0,2.4291530922723927,4.58257569495584,31,0,0,0,[],0.0,[],0.0,3,"[0.5, 0.5, 0.1]",0.3666666666666667,"[21.0, 21.0, 5.0]",15.666666666666666
7.999999999999988,39,5.544046880885034,12.0,0.0,3.22759823032469,4.58257569495584,39,0,0,0,[],0.0,[],0.0,4,"[0.1, 0.1, 0.1, 0.1]",0.1,"[5.0, 5.0, 5.0, 5.0]",5.0
8.999999999999984,42,5.684154496497898,12.12435565298214,0.0,3.2696158275771046,4.889364058831236,42,0,0,0,[],0.0,[],0.0,3,"[0.1, 0.1, 0.5]",0.2333333333333333,"[5.0, 5.0, 21.0]",10.333333333333334
9.99999999999998,47,5.877960512893781,12.12435565298214,0.0,3.162715873774178,5.196152422706632,47,0,0,0,[],0.0,[],0.0,3,"[0.1, 0.1, 0.5]",0.2333333333333333,"[5.0, 5.0, 21.0]",10.333333333333334
10.999999999999977,59,6.5436931576300585,12.489995996796797,0.0,3.305426231312681,6.244997998398398,59,0,0,0,[],0.0,[],0.0,7,"[0.1, 0.1, 0.5, 0.5, 0.1, 0.1, 0.1]",0.21428571428571433,"[5.0, 5.0, 21.0, 21.0, 5.0, 5.0, 5.0]",9.571428571428571
11.999999999999973,66,6.845872218245552,13.527749258468681,0.0,3.3367699308543473,6.5866006143369535,66,0,0,0,[],0.0,[],0.0,2,"[0.1, 0.5]",0.3,"[5.0, 21.0]",13.0
12.99999999999997,75,6.986238071230012,15.099668870541498,0.0,3.4745471089188524,6.244997998398398,75,0,0,0,[],0.0,[],0.0,1,[0.5],0.5,[21.0],21.0
13.999999999999966,87,7.246058463746591,15.099668870541498,0.0,3.55423237485243,6.928203230275509,87,0,0,0,[],0.0,[],0.0,3,"[0.5, 0.5, 0.1]",0.3666666666666667,"[21.0, 21.0, 5.0]",15.666666666666666
14.999999999999963,96,7.620937350987231,15.099668870541498,0.0,3.654971120587374,7.549834435270749,96,0,0,0,[],0.0,[],0.0,5,"[0.5, 0.5, 0.1, 0.5, 0.1]",0.34,"[21.0, 21.0, 5.0, 21.0, 5.0]",14.6
15.99999999999996,109,8.123965923278625,15.394804318340652,0.0,3.9295730874847887,7.937253933193771,109,0,0,0,[],0.0,[],0.0,9,"[0.5, 0.5, 0.5, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.23333333333333334,"[21.0, 21.0, 21.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",10.333333333333334
16.99999999999997,124,8.404821669255515,16.703293088490067,0.0,3.935480271336327,7.937253933193772,124,0,0,0,[],0.0,[],0.0,5,"[0.5, 0.1, 0.1, 0.1, 0.5]",0.25999999999999995,"[21.0, 5.0, 5.0, 5.0, 21.0]",11.4
17.999999999999986,128,8.428887057960061,16.703293088490067,0.0,3.8931976528495684,8.29875398551908,128,0,0,0,[],0.0,[],0.0,5,"[0.5, 0.1, 0.1, 0.1, 0.5]",0.25999999999999995,"[21.0, 5.0, 5.0, 5.0, 21.0]",11.4
19.0,142,8.60130223159216,16.703293088490067,0.0,3.95173271744225,8.660254037844386,142,0,0,0,[],0.0,[],0.0,8,"[0.5, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1, 0.1]",0.2,"[21.0, 5.0, 5.0, 5.0, 21.0, 5.0, 5.0, 5.0]",9.0
20.000000000000014,162,8.847597815783184,18.33030277982336,0.0,4.00435109661521,8.660254037844386,162,0,0,0,[],0.0,[],0.0,6,"[0.1, 0.5, 0.1, 0.1, 0.5, 0.1]",0.2333333333333333,"[5.0, 21.0, 5.0, 5.0, 21.0, 5.0]",10.333333333333334
21.00000000000003,173,9.121680862268366,18.33030277982336,0.0,4.149325675919655,9.0,173,0,0,0,[],0.0,[],0.0,9,"[0.1, 0.1, 0.5, 0.1, 0.5, 0.1, 0.5, 0.1, 0.1]",0.23333333333333334,"[5.0, 5.0, 21.0, 5.0, 21.0, 5.0, 21.0, 5.0, 5.0]",10.333333333333334
22.000000000000043,191,9.489358398143194,19.672315572906,0.0,4.26654263920013,9.16515138991168,191,0,0,0,[],0.0,[],0.0,5,"[0.1, 0.1, 0.1, 0.1, 0.5]",0.18,"[5.0, 5.0, 5.0, 5.0, 21.0]",8.2
23.000000000000057,211,9.989848648714986,21.283796653792763,0.0,4.470979068793245,9.643650760992955,211,0,0,0,[],0.0,[],0.0,4,"[0.5, 0.5, 0.5, 0.1]",0.4,"[21.0, 21.0, 21.0, 5.0]",17.0
24.00000000000007,227,10.30692262532826,21.283796653792763,0.0,4.545989926252952,10.392304845413264,227,0,0,0,[],0.0,[],0.0,6,"[0.5, 0.5, 0.5, 0.1, 0.1, 0.5]",0.3666666666666667,"[21.0, 21.0, 21.0, 5.0, 5.0, 21.0]",15.666666666666666
25.000000000000085,250,10.750349884165745,22.9128784747792,0.0,4.691479230266028,10.535653752852738,250,0,0,0,[],0.0,[],0.0,3,"[0.5, 0.1, 0.1]",0.2333333333333333,"[21.0, 5.0, 5.0]",10.333333333333334
26.0000000000001,278,11.131544480538457,24.06241883103193,0.0,4.761076996693214,10.816653826391969,278,0,0,0,[],0.0,[],0.0,3,"[0.1, 0.1, 0.1]",0.10000000000000002,"[5.0, 5.0, 5.0]",5.0
27.000000000000114,293,11.34760320836366,24.06241883103193,0.0,4.796168521179718,11.357816691600547,293,0,0,0,[],0.0,[],0.0,3,"[0.1, 0.1, 0.1]",0.10000000000000002,"[5.0, 5.0, 5.0]",5.0
28.000000000000128,316,11.683971905760467,24.55605831561735,0.0,4.899366065846919,11.678908345800274,316,0,0,0,[],0.0,[],0.0,5,"[0.1, 0.1, 0.1, 0.5, 0.1]",0.18,"[5.0, 5.0, 5.0, 21.0, 5.0]",8.2
29.000000000000142,342,12.046783378880559,24.55605831561735,0.0,4.9397698338891045,12.12435565298214,342,0,0,0,[],0.0,[],0.0,5,"[0.1, 0.1, 0.1, 0.5, 0.1]",0.18,"[5.0, 5.0, 5.0, 21.0, 5.0]",8.2
30.000000000000156,373,12.483233793016577,25.632011235952593,0.0,5.080317385668957,12.489995996796797,373,0,0,0,[],0.0,[],0.0,4,"[0.1, 0.5, 0.1, 0.5]",0.3,"[5.0, 21.0, 5.0, 21.0]",13.0
31.00000000000017,395,12.800564176903519,25.865034312755125,0.0,5.190179362629532,13.076696830622021,395,0,0,0,[],0.0,[],0.0,6,"[0.1, 0.5, 0.1, 0.5, 0.1, 0.5]",0.3,"[5.0, 21.0, 5.0, 21.0, 5.0, 21.0]",13.0
32.000000000000185,420,13.138515565803546,27.2213151776324,0.0,5.295629749276626,13.527749258468681,420,0,0,0,[],0.0,[],0.0,4,"[0.5, 0.5, 0.1, 0.5]",0.4,"[21.0, 21.0, 5.0, 21.0]",17.0
33.0000000000002,450,13.676688312756923,27.2213151776324,0.0,5.5679017707778895,13.74772708486752,450,0,0,0,[],0.0,[],0.0,7,"[0.1, 0.5, 0.5, 0.5, 0.1, 0.5, 0.1]",0.3285714285714286,"[5.0, 21.0, 21.0, 21.0, 5.0, 21.0, 5.0]",14.142857142857142
34.00000000000021,489,14.181047462791062,27.49545416973504,0.0,5.7228186756408315,14.177446878757824,489,0,0,0,[],0.0,[],0.0,9,"[0.5, 0.5, 0.1, 0.5, 0.1, 0.5, 0.5, 0.5, 0.1]",0.3666666666666667,"[21.0, 21.0, 5.0, 21.0, 5.0, 21.0, 21.0, 21.0, 5.0]",15.666666666666666
35.00000000000023,525,14.674189477481452,28.61817604250837,0.0,5.917011096983831,14.798648586948742,525,0,0,0,[],0.0,[],0.0,11,"[0.5, 0.1, 0.5, 0.5, 0.1, 0.1, 0.5, 0.1, 0.1, 0.5, 0.1]",0.28181818181818186,"[21.0, 5.0, 21.0, 21.0, 5.0, 5.0, 21.0, 5.0, 5.0, 21.0, 5.0]",12.272727272727273
36.00000000000024,546,14.917133735753211,28.61817604250837,0.0,5.972096306697228,15.099668870541498,546,0,0,0,[],0.0,[],0.0,13,"[0.5, 0.1, 0.5, 0.1, 0.1, 0.5, 0.1, 0.1, 0.5, 0.1, 0.1, 0.5, 0.1]",0.2538461538461539,"[21.0, 5.0, 21.0, 5.0, 5.0, 21.0, 5.0, 5.0, 21.0, 5.0, 5.0, 21.0, 5.0]",11.153846153846153
37.000000000000256,578,15.450687298951152,28.827070610799147,0.0,6.2466156138110325,15.394804318340652,578,0,0,0,[],0.0,[],0.0,22,"[0.5, 0.1, 0.1, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1, 0.5, 0.1, 0.1, 0.5, 0.5, 0.5, 0.1, 0.5, 0.5, 0.5, 0.1, 0.5, 0.1]",0.2818181818181818,"[21.0, 5.0, 5.0, 5.0, 5.0, 5.0, 21.0, 5.0, 5.0, 21.0, 5.0, 5.0, 21.0, 21.0, 21.0, 5.0, 21.0, 21.0, 21.0, 5.0, 21.0, 5.0]",12.272727272727273
38.00000000000027,596,15.674338516383864,29.597297173897484,0.0,6.320947224805132,15.874507866387543,596,0,0,0,[],0.0,[],0.0,21,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.5, 0.5, 0.5, 0.1, 0.5, 0.5, 0.5, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1, 0.5]",0.2523809523809523,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 21.0, 21.0, 21.0, 5.0, 21.0, 21.0, 21.0, 5.0, 5.0, 5.0, 21.0, 5.0, 5.0, 21.0]",11.095238095238095
39.000000000000284,627,16.04859006059328,30.44667469527666,0.0,6.430912273162549,16.522711641858304,627,0,0,0,[],0.0,[],0.0,20,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.5, 0.5, 0.5, 0.1, 0.1, 0.1, 0.1, 0.5, 0.1, 0.5, 0.1, 0.1, 0.5, 0.5, 0.5]",0.25999999999999995,"[5.0, 5.0, 5.0, 5.0, 5.0, 21.0, 21.0, 21.0, 5.0, 5.0, 5.0, 5.0, 21.0, 5.0, 21.0, 5.0, 5.0, 21.0, 21.0, 21.0]",11.4
40.0000000000003,651,16.349097621270257,30.44667469527666,0.0,6.540698715662505,16.522711641858304,651,0,0,0,[],0.0,[],0.0,21,"[0.1, 0.1, 0.5, 0.1, 0.1, 0.1, 0.1, 0.5, 0.1, 0.5, 0.1, 0.1, 0.5, 0.5, 0.5, 0.5, 0.1, 0.5, 0.1, 0.1, 0.5]",0.2714285714285714,"[5.0, 5.0, 21.0, 5.0, 5.0, 5.0, 5.0, 21.0, 5.0, 21.0, 5.0, 5.0, 21.0, 21.0, 21.0, 21.0, 5.0, 21.0, 5.0, 5.0, 21.0]",11.857142857142858
41.00000000000031,674,16.628629537913792,30.789608636681304,0.0,6.65093756488571,16.703293088490067,674,0,0,0,[],0.0,[],0.0,25,"[0.1, 0.1, 0.5, 0.1, 0.1, 0.1, 0.5, 0.1, 0.5, 0.1, 0.1, 0.5, 0.5, 0.5, 0.1, 0.5, 0.1, 0.1, 0.1, 0.5, 0.1, 0.5, 0.1, 0.1, 0.5]",0.26,"[5.0, 5.0, 21.0, 5.0, 5.0, 5.0, 21.0, 5.0, 21.0, 5.0, 5.0, 21.0, 21.0, 21.0, 5.0, 21.0, 5.0, 5.0, 5.0, 21.0, 5.0, 21.0, 5.0, 5.0, 21.0]",11.4
42.00000000000033,710,17.015802163913147,31.74901573277509,0.0,6.793053459977923,17.05872210923198,710,0,0,0,[],0.0,[],0.0,26,"[0.1, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1, 0.5, 0.1, 0.1, 0.1, 0.5, 0.1, 0.5, 0.1, 0.1, 0.5, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.5, 0.5, 0.1]",0.20769230769230768,"[5.0, 5.0, 5.0, 5.0, 21.0, 5.0, 5.0, 21.0, 5.0, 5.0, 5.0, 21.0, 5.0, 21.0, 5.0, 5.0, 21.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 21.0, 21.0, 5.0]",9.307692307692308
43.00000000000034,740,17.318796311145363,32.35737937472687,0.0,6.885538881192167,17.578395831246947,740,0,0,0,[],0.0,[],0.0,23,"[0.1, 0.1, 0.1, 0.5, 0.1, 0.5, 0.1, 0.5, 0.1, 0.1, 0.1, 0.1, 0.1, 0.5, 0.5, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1, 0.1, 0.1]",0.20434782608695648,"[5.0, 5.0, 5.0, 21.0, 5.0, 21.0, 5.0, 21.0, 5.0, 5.0, 5.0, 5.0, 5.0, 21.0, 21.0, 5.0, 5.0, 5.0, 21.0, 5.0, 5.0, 5.0, 5.0]",9.173913043478262
44.000000000000355,762,17.55738623557658,33.45145736735546,0.0,6.958680043288726,18.0,762,0,0,0,[],0.0,[],0.0,18,"[0.1, 0.5, 0.5, 0.1, 0.1, 0.1, 0.5, 0.5, 0.1, 0.1, 0.5, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.5]",0.23333333333333334,"[5.0, 21.0, 21.0, 5.0, 5.0, 5.0, 21.0, 21.0, 5.0, 5.0, 21.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 21.0]",10.333333333333334
