2025-05-27 19:06:30,302 - sim.ProbSweep_W10_P0.2_Rep2 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W10_P0.2_Rep2
2025-05-27 19:06:30,303 - sim.ProbSweep_W10_P0.2_Rep2 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:06:30,303 - sim.ProbSweep_W10_P0.2_Rep2 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W10_P0.2_Rep2
2025-05-27 19:06:30,304 - sim.ProbSweep_W10_P0.2_Rep2 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:06:30,304 - sim.ProbSweep_W10_P0.2_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:06:30,305 - sim.ProbSweep_W10_P0.2_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:06:30,313 - sim.ProbSweep_W10_P0.2_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=6, MaxR=1.73, Pheno={'G_SPECIALIST': 6, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:06:30,314 - sim.ProbSweep_W10_P0.2_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=6, MaxR=1.73, Pheno={'G_SPECIALIST': 6, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:06:30,315 - sim.ProbSweep_W10_P0.2_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=7, MaxR=3.46, Pheno={'G_SPECIALIST': 7, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:06:30,316 - sim.ProbSweep_W10_P0.2_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=8, MaxR=3.46, Pheno={'G_SPECIALIST': 8, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:06:30,316 - sim.ProbSweep_W10_P0.2_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=10, MaxR=3.46, Pheno={'G_SPECIALIST': 10, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:06:30,317 - sim.ProbSweep_W10_P0.2_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=13, MaxR=4.58, Pheno={'G_SPECIALIST': 13, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:06:30,319 - sim.ProbSweep_W10_P0.2_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=15, MaxR=4.58, Pheno={'G_SPECIALIST': 15, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:06:30,320 - sim.ProbSweep_W10_P0.2_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=19, MaxR=5.20, Pheno={'G_SPECIALIST': 19, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:06:30,322 - sim.ProbSweep_W10_P0.2_Rep2 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=26
