2025-05-27 19:25:57,252 - sim.ProbSweep_W40_P0.2_Rep1 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W40_P0.2_Rep1
2025-05-27 19:25:57,253 - sim.ProbSweep_W40_P0.2_Rep1 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:25:57,254 - sim.ProbSweep_W40_P0.2_Rep1 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W40_P0.2_Rep1
2025-05-27 19:25:57,254 - sim.ProbSweep_W40_P0.2_Rep1 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:25:57,256 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:25:57,257 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=8, MaxR=4.58, Pheno={'G_SPECIALIST': 8, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:25:57,265 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=11, MaxR=4.58, Pheno={'G_SPECIALIST': 11, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:25:57,266 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=19, MaxR=6.24, Pheno={'G_SPECIALIST': 19, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:25:57,267 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=21, MaxR=6.24, Pheno={'G_SPECIALIST': 21, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:25:57,270 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=23, MaxR=6.24, Pheno={'G_SPECIALIST': 23, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:25:57,272 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=27, MaxR=7.94, Pheno={'G_SPECIALIST': 27, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:25:57,274 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=28, MaxR=7.94, Pheno={'G_SPECIALIST': 28, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:25:57,275 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=28, MaxR=7.94, Pheno={'G_SPECIALIST': 28, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:25:57,278 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=33, MaxR=7.94, Pheno={'G_SPECIALIST': 33, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:25:57,281 - sim.ProbSweep_W40_P0.2_Rep1 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=40
2025-05-27 19:25:57,282 - sim.ProbSweep_W40_P0.2_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=40, MaxR=9.17, Pheno={'G_SPECIALIST': 40, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
