2025-05-27 18:34:47,894 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ResponsiveLL_W5_Rep1
2025-05-27 18:34:47,895 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 18:34:47,895 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:202 - Starting simulation: ResponsiveLL_W5_Rep1
2025-05-27 18:34:47,896 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 18:34:47,897 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,056 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=24.00: Cells=239, MaxR=19.97, Pheno={'G_SPECIALIST': 239, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,072 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=25.00: Cells=255, MaxR=19.97, Pheno={'G_SPECIALIST': 255, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,090 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=26.00: Cells=279, MaxR=19.97, Pheno={'G_SPECIALIST': 279, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,110 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=27.00: Cells=295, MaxR=19.97, Pheno={'G_SPECIALIST': 295, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,131 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=28.00: Cells=317, MaxR=20.42, Pheno={'G_SPECIALIST': 317, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,153 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=29.00: Cells=344, MaxR=24.06, Pheno={'G_SPECIALIST': 344, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,174 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:218 - Progress: T=30.00, Cells=366
2025-05-27 18:34:48,179 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=30.00: Cells=367, MaxR=24.06, Pheno={'G_SPECIALIST': 367, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,209 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=31.00: Cells=395, MaxR=24.06, Pheno={'G_SPECIALIST': 395, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,238 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=32.00: Cells=419, MaxR=25.51, Pheno={'G_SPECIALIST': 419, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,274 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=33.00: Cells=436, MaxR=25.51, Pheno={'G_SPECIALIST': 436, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,307 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=34.00: Cells=459, MaxR=25.51, Pheno={'G_SPECIALIST': 459, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,346 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=35.00: Cells=476, MaxR=25.51, Pheno={'G_SPECIALIST': 476, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,383 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=36.00: Cells=506, MaxR=25.63, Pheno={'G_SPECIALIST': 506, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,426 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=37.00: Cells=530, MaxR=27.22, Pheno={'G_SPECIALIST': 530, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,465 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=38.00: Cells=559, MaxR=27.22, Pheno={'G_SPECIALIST': 559, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,505 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=39.00: Cells=584, MaxR=27.87, Pheno={'G_SPECIALIST': 584, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,545 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:218 - Progress: T=40.00, Cells=613
2025-05-27 18:34:48,556 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=40.00: Cells=615, MaxR=28.51, Pheno={'G_SPECIALIST': 615, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,609 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=41.00: Cells=653, MaxR=28.83, Pheno={'G_SPECIALIST': 653, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,664 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=42.00: Cells=672, MaxR=28.83, Pheno={'G_SPECIALIST': 672, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,724 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=43.00: Cells=702, MaxR=30.20, Pheno={'G_SPECIALIST': 702, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,793 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=44.00: Cells=737, MaxR=30.45, Pheno={'G_SPECIALIST': 737, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,886 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=45.00: Cells=768, MaxR=30.45, Pheno={'G_SPECIALIST': 768, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:48,961 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=46.00: Cells=804, MaxR=32.45, Pheno={'G_SPECIALIST': 804, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,025 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=47.00: Cells=845, MaxR=32.45, Pheno={'G_SPECIALIST': 845, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,102 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=48.00: Cells=891, MaxR=32.45, Pheno={'G_SPECIALIST': 891, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,186 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=49.00: Cells=934, MaxR=33.18, Pheno={'G_SPECIALIST': 934, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,251 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:218 - Progress: T=50.00, Cells=976
2025-05-27 18:34:49,264 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=50.00: Cells=981, MaxR=35.79, Pheno={'G_SPECIALIST': 981, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,340 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=51.00: Cells=1023, MaxR=36.37, Pheno={'G_SPECIALIST': 1023, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,430 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=52.00: Cells=1075, MaxR=36.37, Pheno={'G_SPECIALIST': 1075, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,513 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=53.00: Cells=1122, MaxR=39.15, Pheno={'G_SPECIALIST': 1122, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,593 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=54.00: Cells=1157, MaxR=39.15, Pheno={'G_SPECIALIST': 1157, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,690 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=55.00: Cells=1197, MaxR=39.15, Pheno={'G_SPECIALIST': 1197, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,779 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=56.00: Cells=1245, MaxR=39.34, Pheno={'G_SPECIALIST': 1245, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,870 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=57.00: Cells=1300, MaxR=39.34, Pheno={'G_SPECIALIST': 1300, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:34:49,975 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=58.00: Cells=1353, MaxR=40.95, Pheno={'G_SPECIALIST': 1351, 'SWITCHING_GL': 2, 'L_SPECIALIST': 0}
2025-05-27 18:34:50,072 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=59.00: Cells=1408, MaxR=40.95, Pheno={'G_SPECIALIST': 1403, 'SWITCHING_GL': 5, 'L_SPECIALIST': 0}
2025-05-27 18:34:50,161 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:218 - Progress: T=60.00, Cells=1464
2025-05-27 18:34:50,178 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=60.00: Cells=1471, MaxR=40.95, Pheno={'G_SPECIALIST': 1466, 'SWITCHING_GL': 5, 'L_SPECIALIST': 0}
2025-05-27 18:34:50,293 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=61.00: Cells=1535, MaxR=40.95, Pheno={'G_SPECIALIST': 1526, 'SWITCHING_GL': 9, 'L_SPECIALIST': 0}
2025-05-27 18:34:50,400 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=62.00: Cells=1583, MaxR=41.68, Pheno={'G_SPECIALIST': 1569, 'SWITCHING_GL': 14, 'L_SPECIALIST': 0}
2025-05-27 18:34:50,512 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=63.00: Cells=1634, MaxR=41.68, Pheno={'G_SPECIALIST': 1607, 'SWITCHING_GL': 27, 'L_SPECIALIST': 0}
2025-05-27 18:34:50,624 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=64.00: Cells=1681, MaxR=41.68, Pheno={'G_SPECIALIST': 1646, 'SWITCHING_GL': 35, 'L_SPECIALIST': 0}
2025-05-27 18:34:50,737 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=65.00: Cells=1720, MaxR=41.68, Pheno={'G_SPECIALIST': 1680, 'SWITCHING_GL': 40, 'L_SPECIALIST': 0}
2025-05-27 18:34:50,851 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=66.00: Cells=1759, MaxR=41.68, Pheno={'G_SPECIALIST': 1714, 'SWITCHING_GL': 44, 'L_SPECIALIST': 1}
2025-05-27 18:34:50,967 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=67.00: Cells=1794, MaxR=41.68, Pheno={'G_SPECIALIST': 1744, 'SWITCHING_GL': 48, 'L_SPECIALIST': 2}
2025-05-27 18:34:51,088 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=68.00: Cells=1839, MaxR=41.68, Pheno={'G_SPECIALIST': 1777, 'SWITCHING_GL': 54, 'L_SPECIALIST': 8}
2025-05-27 18:34:51,208 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=69.00: Cells=1862, MaxR=41.68, Pheno={'G_SPECIALIST': 1795, 'SWITCHING_GL': 56, 'L_SPECIALIST': 11}
2025-05-27 18:34:51,310 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:218 - Progress: T=70.00, Cells=1886
2025-05-27 18:34:51,333 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=70.00: Cells=1892, MaxR=41.68, Pheno={'G_SPECIALIST': 1818, 'SWITCHING_GL': 61, 'L_SPECIALIST': 13}
2025-05-27 18:34:51,458 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=71.00: Cells=1917, MaxR=41.68, Pheno={'G_SPECIALIST': 1835, 'SWITCHING_GL': 65, 'L_SPECIALIST': 17}
2025-05-27 18:34:51,586 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=72.00: Cells=1939, MaxR=41.68, Pheno={'G_SPECIALIST': 1850, 'SWITCHING_GL': 72, 'L_SPECIALIST': 17}
2025-05-27 18:34:51,720 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=73.00: Cells=1974, MaxR=44.23, Pheno={'G_SPECIALIST': 1868, 'SWITCHING_GL': 81, 'L_SPECIALIST': 25}
2025-05-27 18:34:51,849 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=74.00: Cells=1992, MaxR=44.23, Pheno={'G_SPECIALIST': 1883, 'SWITCHING_GL': 80, 'L_SPECIALIST': 29}
2025-05-27 18:34:51,978 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=75.00: Cells=2024, MaxR=45.92, Pheno={'G_SPECIALIST': 1904, 'SWITCHING_GL': 82, 'L_SPECIALIST': 38}
2025-05-27 18:34:52,107 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=76.00: Cells=2040, MaxR=45.92, Pheno={'G_SPECIALIST': 1911, 'SWITCHING_GL': 84, 'L_SPECIALIST': 45}
2025-05-27 18:34:52,234 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=77.00: Cells=2056, MaxR=45.92, Pheno={'G_SPECIALIST': 1917, 'SWITCHING_GL': 87, 'L_SPECIALIST': 52}
2025-05-27 18:34:52,376 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=78.00: Cells=2067, MaxR=45.92, Pheno={'G_SPECIALIST': 1919, 'SWITCHING_GL': 85, 'L_SPECIALIST': 63}
2025-05-27 18:34:52,518 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=79.00: Cells=2085, MaxR=45.92, Pheno={'G_SPECIALIST': 1926, 'L_SPECIALIST': 72, 'SWITCHING_GL': 87}
2025-05-27 18:34:52,690 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:218 - Progress: T=80.00, Cells=2096
2025-05-27 18:34:52,715 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=80.00: Cells=2098, MaxR=47.09, Pheno={'G_SPECIALIST': 1926, 'L_SPECIALIST': 87, 'SWITCHING_GL': 85}
2025-05-27 18:34:52,855 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=81.00: Cells=2115, MaxR=47.09, Pheno={'G_SPECIALIST': 1929, 'L_SPECIALIST': 100, 'SWITCHING_GL': 86}
2025-05-27 18:34:52,994 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=82.00: Cells=2137, MaxR=47.09, Pheno={'G_SPECIALIST': 1937, 'L_SPECIALIST': 112, 'SWITCHING_GL': 88}
2025-05-27 18:34:53,134 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=83.00: Cells=2156, MaxR=47.09, Pheno={'G_SPECIALIST': 1941, 'L_SPECIALIST': 130, 'SWITCHING_GL': 85}
2025-05-27 18:34:53,272 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=84.00: Cells=2169, MaxR=47.09, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 149, 'SWITCHING_GL': 76}
2025-05-27 18:34:53,411 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=85.00: Cells=2189, MaxR=49.51, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 172, 'SWITCHING_GL': 73}
2025-05-27 18:34:53,564 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=86.00: Cells=2206, MaxR=49.51, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 192, 'SWITCHING_GL': 69}
2025-05-27 18:34:53,708 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=87.00: Cells=2222, MaxR=49.51, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 212, 'SWITCHING_GL': 65}
2025-05-27 18:34:53,856 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=88.00: Cells=2242, MaxR=49.51, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 238, 'SWITCHING_GL': 59}
2025-05-27 18:34:54,004 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=89.00: Cells=2260, MaxR=50.76, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 262, 'SWITCHING_GL': 53}
2025-05-27 18:34:54,128 - sim.ResponsiveLL_W5_Rep1 - INFO - simulation_engine:218 - Progress: T=90.00, Cells=2276
2025-05-27 18:34:54,152 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=90.00: Cells=2279, MaxR=50.76, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 286, 'SWITCHING_GL': 48}
2025-05-27 18:34:54,302 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=91.00: Cells=2305, MaxR=50.76, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 317, 'SWITCHING_GL': 43}
2025-05-27 18:34:54,453 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=92.00: Cells=2331, MaxR=50.76, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 347, 'SWITCHING_GL': 39}
2025-05-27 18:34:54,605 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=93.00: Cells=2354, MaxR=50.76, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 376, 'SWITCHING_GL': 33}
2025-05-27 18:34:54,764 - sim.ResponsiveLL_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=94.00: Cells=2371, MaxR=50.76, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 401, 'SWITCHING_GL': 25}
