2025-05-27 19:18:28,730 - sim.ProbSweep_W10_P0.9_Rep1 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W10_P0.9_Rep1
2025-05-27 19:18:28,732 - sim.ProbSweep_W10_P0.9_Rep1 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:18:28,732 - sim.ProbSweep_W10_P0.9_Rep1 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W10_P0.9_Rep1
2025-05-27 19:18:28,733 - sim.ProbSweep_W10_P0.9_Rep1 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:18:28,733 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,734 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=7, MaxR=3.00, Pheno={'G_SPECIALIST': 7, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,741 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=13, MaxR=4.58, Pheno={'G_SPECIALIST': 13, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,744 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=21, MaxR=6.24, Pheno={'G_SPECIALIST': 21, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,746 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=25, MaxR=6.24, Pheno={'G_SPECIALIST': 25, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,748 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=30, MaxR=6.24, Pheno={'G_SPECIALIST': 30, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,750 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=34, MaxR=6.93, Pheno={'G_SPECIALIST': 34, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,753 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=43, MaxR=9.00, Pheno={'G_SPECIALIST': 43, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,756 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=48, MaxR=9.00, Pheno={'G_SPECIALIST': 48, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,761 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=57, MaxR=9.17, Pheno={'G_SPECIALIST': 57, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,764 - sim.ProbSweep_W10_P0.9_Rep1 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=67
2025-05-27 19:18:28,766 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=69, MaxR=10.54, Pheno={'G_SPECIALIST': 69, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,771 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=79, MaxR=10.54, Pheno={'G_SPECIALIST': 79, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,777 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=91, MaxR=10.54, Pheno={'G_SPECIALIST': 91, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,784 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=13.00: Cells=103, MaxR=12.49, Pheno={'G_SPECIALIST': 103, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,791 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=14.00: Cells=119, MaxR=13.53, Pheno={'G_SPECIALIST': 119, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:18:28,800 - sim.ProbSweep_W10_P0.9_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=15.00: Cells=134, MaxR=13.53, Pheno={'G_SPECIALIST': 134, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
