2025-05-27 18:49:32,763 - sim.BetHedging0.5_W20_Rep2 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: BetHedging0.5_W20_Rep2
2025-05-27 18:49:32,764 - sim.BetHedging0.5_W20_Rep2 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 18:49:32,765 - sim.BetHedging0.5_W20_Rep2 - INFO - simulation_engine:202 - Starting simulation: BetHedging0.5_W20_Rep2
2025-05-27 18:49:32,765 - sim.BetHedging0.5_W20_Rep2 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 18:49:32,766 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:49:35,391 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=66.00: Cells=1829, MaxR=44.53, Pheno={'G_SPECIALIST': 1764, 'SWITCHING_GL': 30, 'L_SPECIALIST': 35}
2025-05-27 18:49:35,509 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=67.00: Cells=1878, MaxR=44.53, Pheno={'G_SPECIALIST': 1798, 'SWITCHING_GL': 38, 'L_SPECIALIST': 42}
2025-05-27 18:49:35,629 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=68.00: Cells=1907, MaxR=44.80, Pheno={'G_SPECIALIST': 1820, 'SWITCHING_GL': 40, 'L_SPECIALIST': 47}
2025-05-27 18:49:35,751 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=69.00: Cells=1943, MaxR=44.80, Pheno={'G_SPECIALIST': 1845, 'SWITCHING_GL': 48, 'L_SPECIALIST': 50}
2025-05-27 18:49:35,856 - sim.BetHedging0.5_W20_Rep2 - INFO - simulation_engine:218 - Progress: T=70.00, Cells=1972
2025-05-27 18:49:35,877 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=70.00: Cells=1974, MaxR=44.80, Pheno={'G_SPECIALIST': 1870, 'SWITCHING_GL': 50, 'L_SPECIALIST': 54}
2025-05-27 18:49:36,003 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=71.00: Cells=2007, MaxR=44.80, Pheno={'G_SPECIALIST': 1888, 'SWITCHING_GL': 61, 'L_SPECIALIST': 58}
2025-05-27 18:49:36,146 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=72.00: Cells=2045, MaxR=45.03, Pheno={'G_SPECIALIST': 1904, 'SWITCHING_GL': 69, 'L_SPECIALIST': 72}
2025-05-27 18:49:36,276 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=73.00: Cells=2060, MaxR=45.03, Pheno={'G_SPECIALIST': 1913, 'L_SPECIALIST': 78, 'SWITCHING_GL': 69}
2025-05-27 18:49:36,410 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=74.00: Cells=2085, MaxR=45.03, Pheno={'G_SPECIALIST': 1922, 'L_SPECIALIST': 90, 'SWITCHING_GL': 73}
2025-05-27 18:49:36,544 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=75.00: Cells=2102, MaxR=45.92, Pheno={'G_SPECIALIST': 1928, 'L_SPECIALIST': 95, 'SWITCHING_GL': 79}
2025-05-27 18:49:36,678 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=76.00: Cells=2122, MaxR=45.92, Pheno={'G_SPECIALIST': 1937, 'L_SPECIALIST': 108, 'SWITCHING_GL': 77}
2025-05-27 18:49:36,814 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=77.00: Cells=2138, MaxR=46.51, Pheno={'G_SPECIALIST': 1937, 'L_SPECIALIST': 120, 'SWITCHING_GL': 81}
2025-05-27 18:49:36,954 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=78.00: Cells=2156, MaxR=46.51, Pheno={'G_SPECIALIST': 1940, 'L_SPECIALIST': 133, 'SWITCHING_GL': 83}
2025-05-27 18:49:37,092 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=79.00: Cells=2165, MaxR=46.51, Pheno={'G_SPECIALIST': 1941, 'L_SPECIALIST': 144, 'SWITCHING_GL': 80}
2025-05-27 18:49:37,209 - sim.BetHedging0.5_W20_Rep2 - INFO - simulation_engine:218 - Progress: T=80.00, Cells=2180
2025-05-27 18:49:37,232 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=80.00: Cells=2181, MaxR=47.09, Pheno={'G_SPECIALIST': 1941, 'L_SPECIALIST': 163, 'SWITCHING_GL': 77}
2025-05-27 18:49:37,370 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=81.00: Cells=2201, MaxR=47.09, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 182, 'SWITCHING_GL': 75}
2025-05-27 18:49:37,516 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=82.00: Cells=2221, MaxR=47.47, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 209, 'SWITCHING_GL': 68}
2025-05-27 18:49:37,655 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=83.00: Cells=2243, MaxR=49.51, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 233, 'SWITCHING_GL': 66}
2025-05-27 18:49:37,795 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=84.00: Cells=2264, MaxR=49.51, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 256, 'SWITCHING_GL': 64}
2025-05-27 18:49:37,937 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=85.00: Cells=2279, MaxR=49.51, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 275, 'SWITCHING_GL': 60}
2025-05-27 18:49:38,080 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=86.00: Cells=2301, MaxR=49.51, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 301, 'SWITCHING_GL': 55}
2025-05-27 18:49:38,226 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=87.00: Cells=2320, MaxR=49.51, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 322, 'SWITCHING_GL': 53}
2025-05-27 18:49:38,371 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=88.00: Cells=2340, MaxR=49.51, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 349, 'SWITCHING_GL': 46}
2025-05-27 18:49:38,523 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=89.00: Cells=2367, MaxR=49.57, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 380, 'SWITCHING_GL': 42}
2025-05-27 18:49:38,650 - sim.BetHedging0.5_W20_Rep2 - INFO - simulation_engine:218 - Progress: T=90.00, Cells=2386
2025-05-27 18:49:38,675 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=90.00: Cells=2388, MaxR=49.57, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 405, 'SWITCHING_GL': 38}
2025-05-27 18:49:38,832 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=91.00: Cells=2419, MaxR=50.47, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 438, 'SWITCHING_GL': 36}
2025-05-27 18:49:38,985 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=92.00: Cells=2441, MaxR=50.47, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 466, 'SWITCHING_GL': 30}
2025-05-27 18:49:39,140 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=93.00: Cells=2463, MaxR=51.18, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 496, 'SWITCHING_GL': 22}
2025-05-27 18:49:39,297 - sim.BetHedging0.5_W20_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=94.00: Cells=2500, MaxR=51.18, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 534, 'SWITCHING_GL': 21}
