2025-05-27 19:35:19,459 - sim.ProbSweep_W40_P0.7_Rep2 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W40_P0.7_Rep2
2025-05-27 19:35:19,459 - sim.ProbSweep_W40_P0.7_Rep2 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:35:19,460 - sim.ProbSweep_W40_P0.7_Rep2 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W40_P0.7_Rep2
2025-05-27 19:35:19,460 - sim.ProbSweep_W40_P0.7_Rep2 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:35:19,461 - sim.ProbSweep_W40_P0.7_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:19,462 - sim.ProbSweep_W40_P0.7_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=7, MaxR=3.00, Pheno={'G_SPECIALIST': 7, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:19,464 - sim.ProbSweep_W40_P0.7_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=10, MaxR=3.46, Pheno={'G_SPECIALIST': 10, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:19,466 - sim.ProbSweep_W40_P0.7_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=14, MaxR=4.58, Pheno={'G_SPECIALIST': 14, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:19,467 - sim.ProbSweep_W40_P0.7_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=18, MaxR=4.58, Pheno={'G_SPECIALIST': 18, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:19,470 - sim.ProbSweep_W40_P0.7_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=22, MaxR=6.93, Pheno={'G_SPECIALIST': 22, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:19,473 - sim.ProbSweep_W40_P0.7_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=25, MaxR=7.94, Pheno={'G_SPECIALIST': 25, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:19,476 - sim.ProbSweep_W40_P0.7_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=31, MaxR=8.66, Pheno={'G_SPECIALIST': 31, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:19,481 - sim.ProbSweep_W40_P0.7_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=35, MaxR=10.39, Pheno={'G_SPECIALIST': 35, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:19,485 - sim.ProbSweep_W40_P0.7_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=44, MaxR=12.12, Pheno={'G_SPECIALIST': 44, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:19,488 - sim.ProbSweep_W40_P0.7_Rep2 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=53
