2025-05-27 19:35:56,172 - sim.ProbSweep_W40_P0.7_Rep3 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W40_P0.7_Rep3
2025-05-27 19:35:56,173 - sim.ProbSweep_W40_P0.7_Rep3 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:35:56,173 - sim.ProbSweep_W40_P0.7_Rep3 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W40_P0.7_Rep3
2025-05-27 19:35:56,173 - sim.ProbSweep_W40_P0.7_Rep3 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:35:56,174 - sim.ProbSweep_W40_P0.7_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:56,175 - sim.ProbSweep_W40_P0.7_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=6, MaxR=1.73, Pheno={'G_SPECIALIST': 6, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:56,176 - sim.ProbSweep_W40_P0.7_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=7, MaxR=1.73, Pheno={'G_SPECIALIST': 7, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:56,177 - sim.ProbSweep_W40_P0.7_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=9, MaxR=3.46, Pheno={'G_SPECIALIST': 9, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:56,178 - sim.ProbSweep_W40_P0.7_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=11, MaxR=4.58, Pheno={'G_SPECIALIST': 11, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:56,179 - sim.ProbSweep_W40_P0.7_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=12, MaxR=6.00, Pheno={'G_SPECIALIST': 12, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:56,181 - sim.ProbSweep_W40_P0.7_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=15, MaxR=6.00, Pheno={'G_SPECIALIST': 15, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:56,182 - sim.ProbSweep_W40_P0.7_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=23, MaxR=6.24, Pheno={'G_SPECIALIST': 23, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:56,184 - sim.ProbSweep_W40_P0.7_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=26, MaxR=6.93, Pheno={'G_SPECIALIST': 26, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:56,186 - sim.ProbSweep_W40_P0.7_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=32, MaxR=9.64, Pheno={'G_SPECIALIST': 32, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:35:56,189 - sim.ProbSweep_W40_P0.7_Rep3 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=38
