time,total_cell_count,avg_radial_distance,max_radial_distance,min_radial_distance,std_dev_radial_distance,median_radial_distance,phenotype_counts_G_SPECIALIST,phenotype_counts_L_SPECIALIST,phenotype_counts_SWITCHING_GL,frontier_lag_G_to_L_count_at_transition_nutrient,frontier_lag_G_to_L_remaining_lag_times_at_transition,frontier_lag_G_to_L_avg_remaining_lag_at_transition,frontier_lag_G_to_L_inherent_T_lags_GL_at_transition,frontier_lag_G_to_L_avg_inherent_T_lag_at_transition,frontier_traits_count_frontier_cells,frontier_traits_frontier_inherent_growth_rates_G,frontier_traits_avg_frontier_growth_rate_G,frontier_traits_frontier_inherent_T_lags_GL,frontier_traits_avg_frontier_T_lag_GL
0.0,5,1.3856406460551018,1.7320508075688772,0.0,0.692820323027551,1.7320508075688772,5,0,0,0,[],0.0,[],0.0,4,"[0.1, 0.5, 0.1, 0.5]",0.3,"[5.0, 21.0, 5.0, 21.0]",13.0
0.9999999999999999,9,2.3305422822632336,4.58257569495584,0.0,1.2524267126595783,1.7320508075688772,9,0,0,0,[],0.0,[],0.0,1,[0.1],0.1,[5.0],5.0
2.0000000000000004,13,2.7296661127384962,4.58257569495584,0.0,1.2445573160634693,3.0,13,0,0,0,[],0.0,[],0.0,2,"[0.1, 0.1]",0.1,"[5.0, 5.0]",5.0
3.0000000000000013,15,3.0129839386091066,6.244997998398398,0.0,1.45668383175058,3.0,15,0,0,0,[],0.0,[],0.0,1,[0.5],0.5,[21.0],21.0
4.000000000000002,23,3.9203263875305026,8.660254037844387,0.0,2.0800704769658833,3.4641016151377544,23,0,0,0,[],0.0,[],0.0,2,"[0.5, 0.5]",0.5,"[21.0, 21.0]",21.0
4.999999999999998,28,4.068688708458262,8.660254037844387,0.0,2.030848005695077,3.4641016151377544,28,0,0,0,[],0.0,[],0.0,2,"[0.5, 0.5]",0.5,"[21.0, 21.0]",21.0
5.999999999999995,33,4.645817873265655,9.643650760992955,0.0,2.3851841776208076,4.58257569495584,33,0,0,0,[],0.0,[],0.0,2,"[0.1, 0.1]",0.1,"[5.0, 5.0]",5.0
6.999999999999991,40,5.1008473409890795,9.643650760992955,0.0,2.4507868948410483,4.582575694955841,40,0,0,0,[],0.0,[],0.0,3,"[0.1, 0.1, 0.5]",0.2333333333333333,"[5.0, 5.0, 21.0]",10.333333333333334
7.999999999999988,51,5.680327939464807,10.535653752852738,0.0,2.673132844812961,5.196152422706632,51,0,0,0,[],0.0,[],0.0,5,"[0.1, 0.1, 0.1, 0.1, 0.5]",0.18,"[5.0, 5.0, 5.0, 5.0, 21.0]",8.2
8.999999999999984,56,5.797564045270071,10.535653752852738,0.0,2.7246954741229388,6.0,56,0,0,0,[],0.0,[],0.0,6,"[0.1, 0.1, 0.1, 0.1, 0.5, 0.5]",0.2333333333333333,"[5.0, 5.0, 5.0, 5.0, 21.0, 21.0]",10.333333333333334
9.99999999999998,60,5.970466124106391,10.816653826391969,0.0,2.775524141652891,6.122498999199199,60,0,0,0,[],0.0,[],0.0,4,"[0.1, 0.5, 0.5, 0.1]",0.30000000000000004,"[5.0, 21.0, 21.0, 5.0]",13.0
10.999999999999977,65,6.109542910450402,11.357816691600547,0.0,2.7784238826210568,6.244997998398398,65,0,0,0,[],0.0,[],0.0,5,"[0.1, 0.5, 0.5, 0.1, 0.5]",0.34,"[5.0, 21.0, 21.0, 5.0, 21.0]",14.6
11.999999999999973,75,6.489676507421261,13.076696830622021,0.0,2.9127476425232235,6.244997998398398,75,0,0,0,[],0.0,[],0.0,1,[0.5],0.5,[21.0],21.0
12.99999999999997,84,6.749266843310169,13.076696830622021,0.0,3.0794660841626866,6.244997998398398,84,0,0,0,[],0.0,[],0.0,5,"[0.5, 0.5, 0.5, 0.5, 0.1]",0.42000000000000004,"[21.0, 21.0, 21.0, 21.0, 5.0]",17.8
13.999999999999966,97,7.012090427496996,13.527749258468683,0.0,3.156676805623551,6.928203230275509,97,0,0,0,[],0.0,[],0.0,5,"[0.5, 0.5, 0.5, 0.1, 0.5]",0.42000000000000004,"[21.0, 21.0, 21.0, 5.0, 21.0]",17.8
14.999999999999963,112,7.617025025560489,15.0,0.0,3.444540365769256,7.54983443527075,112,0,0,0,[],0.0,[],0.0,6,"[0.5, 0.1, 0.1, 0.5, 0.1, 0.1]",0.23333333333333336,"[21.0, 5.0, 5.0, 21.0, 5.0, 5.0]",10.333333333333334
15.99999999999996,125,7.816711024241477,15.0,0.0,3.454132128842461,7.54983443527075,125,0,0,0,[],0.0,[],0.0,7,"[0.5, 0.1, 0.1, 0.5, 0.1, 0.1, 0.5]",0.27142857142857146,"[21.0, 5.0, 5.0, 21.0, 5.0, 5.0, 21.0]",11.857142857142858
16.99999999999997,135,8.177497015874703,16.522711641858304,0.0,3.666013320552919,7.937253933193771,135,0,0,0,[],0.0,[],0.0,4,"[0.1, 0.1, 0.1, 0.1]",0.1,"[5.0, 5.0, 5.0, 5.0]",5.0
17.999999999999986,152,8.620297019699741,16.522711641858304,0.0,3.8345321992249066,8.660254037844386,152,0,0,0,[],0.0,[],0.0,8,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1]",0.15000000000000002,"[5.0, 5.0, 5.0, 5.0, 5.0, 21.0, 5.0, 5.0]",7.0
19.0,171,8.986086970261173,16.522711641858304,0.0,3.8713154183256004,9.0,171,0,0,0,[],0.0,[],0.0,12,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1]",0.1666666666666667,"[5.0, 5.0, 5.0, 5.0, 5.0, 21.0, 5.0, 5.0, 5.0, 21.0, 5.0, 5.0]",7.666666666666667
