2025-05-27 18:50:47,487 - sim.ResponsiveHG_W40_Rep1 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ResponsiveHG_W40_Rep1
2025-05-27 18:50:47,487 - sim.ResponsiveHG_W40_Rep1 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 18:50:47,487 - sim.ResponsiveHG_W40_Rep1 - INFO - simulation_engine:202 - Starting simulation: ResponsiveHG_W40_Rep1
2025-05-27 18:50:47,488 - sim.ResponsiveHG_W40_Rep1 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 18:50:47,488 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,683 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=32.00: Cells=304, MaxR=22.65, Pheno={'G_SPECIALIST': 304, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,705 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=33.00: Cells=328, MaxR=22.65, Pheno={'G_SPECIALIST': 328, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,725 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=34.00: Cells=349, MaxR=22.65, Pheno={'G_SPECIALIST': 349, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,749 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=35.00: Cells=371, MaxR=23.30, Pheno={'G_SPECIALIST': 371, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,774 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=36.00: Cells=399, MaxR=24.56, Pheno={'G_SPECIALIST': 399, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,801 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=37.00: Cells=422, MaxR=24.56, Pheno={'G_SPECIALIST': 422, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,828 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=38.00: Cells=451, MaxR=24.56, Pheno={'G_SPECIALIST': 451, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,859 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=39.00: Cells=483, MaxR=24.98, Pheno={'G_SPECIALIST': 483, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,885 - sim.ResponsiveHG_W40_Rep1 - INFO - simulation_engine:218 - Progress: T=40.00, Cells=509
2025-05-27 18:50:47,890 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=40.00: Cells=511, MaxR=25.51, Pheno={'G_SPECIALIST': 511, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,925 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=41.00: Cells=538, MaxR=27.50, Pheno={'G_SPECIALIST': 538, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:47,961 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=42.00: Cells=571, MaxR=27.71, Pheno={'G_SPECIALIST': 571, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,000 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=43.00: Cells=610, MaxR=30.05, Pheno={'G_SPECIALIST': 610, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,041 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=44.00: Cells=645, MaxR=30.05, Pheno={'G_SPECIALIST': 645, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,085 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=45.00: Cells=666, MaxR=30.05, Pheno={'G_SPECIALIST': 666, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,141 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=46.00: Cells=706, MaxR=30.45, Pheno={'G_SPECIALIST': 706, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,192 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=47.00: Cells=744, MaxR=32.08, Pheno={'G_SPECIALIST': 744, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,241 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=48.00: Cells=786, MaxR=33.00, Pheno={'G_SPECIALIST': 786, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,292 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=49.00: Cells=820, MaxR=33.00, Pheno={'G_SPECIALIST': 820, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,337 - sim.ResponsiveHG_W40_Rep1 - INFO - simulation_engine:218 - Progress: T=50.00, Cells=857
2025-05-27 18:50:48,346 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=50.00: Cells=859, MaxR=33.41, Pheno={'G_SPECIALIST': 859, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,402 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=51.00: Cells=895, MaxR=33.41, Pheno={'G_SPECIALIST': 895, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,460 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=52.00: Cells=925, MaxR=36.04, Pheno={'G_SPECIALIST': 925, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,521 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=53.00: Cells=969, MaxR=36.04, Pheno={'G_SPECIALIST': 969, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,588 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=54.00: Cells=1015, MaxR=36.17, Pheno={'G_SPECIALIST': 1015, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,657 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=55.00: Cells=1066, MaxR=36.17, Pheno={'G_SPECIALIST': 1066, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,728 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=56.00: Cells=1124, MaxR=37.51, Pheno={'G_SPECIALIST': 1124, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,803 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=57.00: Cells=1174, MaxR=38.11, Pheno={'G_SPECIALIST': 1174, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,882 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=58.00: Cells=1227, MaxR=39.69, Pheno={'G_SPECIALIST': 1227, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:48,965 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=59.00: Cells=1278, MaxR=39.69, Pheno={'G_SPECIALIST': 1278, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:49,037 - sim.ResponsiveHG_W40_Rep1 - INFO - simulation_engine:218 - Progress: T=60.00, Cells=1323
2025-05-27 18:50:49,052 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=60.00: Cells=1327, MaxR=39.95, Pheno={'G_SPECIALIST': 1327, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:50:49,148 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=61.00: Cells=1386, MaxR=40.29, Pheno={'G_SPECIALIST': 1385, 'SWITCHING_GL': 1, 'L_SPECIALIST': 0}
2025-05-27 18:50:49,244 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=62.00: Cells=1440, MaxR=40.84, Pheno={'G_SPECIALIST': 1436, 'SWITCHING_GL': 4, 'L_SPECIALIST': 0}
2025-05-27 18:50:49,341 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=63.00: Cells=1496, MaxR=40.84, Pheno={'G_SPECIALIST': 1490, 'SWITCHING_GL': 6, 'L_SPECIALIST': 0}
2025-05-27 18:50:49,447 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=64.00: Cells=1547, MaxR=40.95, Pheno={'G_SPECIALIST': 1539, 'SWITCHING_GL': 8, 'L_SPECIALIST': 0}
2025-05-27 18:50:49,560 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=65.00: Cells=1594, MaxR=40.95, Pheno={'G_SPECIALIST': 1583, 'SWITCHING_GL': 11, 'L_SPECIALIST': 0}
2025-05-27 18:50:49,665 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=66.00: Cells=1629, MaxR=41.68, Pheno={'G_SPECIALIST': 1612, 'L_SPECIALIST': 1, 'SWITCHING_GL': 16}
2025-05-27 18:50:49,770 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=67.00: Cells=1674, MaxR=41.68, Pheno={'G_SPECIALIST': 1653, 'L_SPECIALIST': 2, 'SWITCHING_GL': 19}
2025-05-27 18:50:49,879 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=68.00: Cells=1721, MaxR=41.68, Pheno={'G_SPECIALIST': 1692, 'L_SPECIALIST': 2, 'SWITCHING_GL': 27}
2025-05-27 18:50:49,991 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=69.00: Cells=1762, MaxR=41.68, Pheno={'G_SPECIALIST': 1725, 'L_SPECIALIST': 3, 'SWITCHING_GL': 34}
2025-05-27 18:50:50,082 - sim.ResponsiveHG_W40_Rep1 - INFO - simulation_engine:218 - Progress: T=70.00, Cells=1792
2025-05-27 18:50:50,103 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=70.00: Cells=1797, MaxR=41.68, Pheno={'G_SPECIALIST': 1756, 'L_SPECIALIST': 4, 'SWITCHING_GL': 37}
2025-05-27 18:50:50,217 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=71.00: Cells=1838, MaxR=42.46, Pheno={'G_SPECIALIST': 1785, 'L_SPECIALIST': 8, 'SWITCHING_GL': 45}
2025-05-27 18:50:50,334 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=72.00: Cells=1860, MaxR=43.30, Pheno={'G_SPECIALIST': 1801, 'L_SPECIALIST': 12, 'SWITCHING_GL': 47}
2025-05-27 18:50:50,451 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=73.00: Cells=1895, MaxR=45.03, Pheno={'G_SPECIALIST': 1822, 'L_SPECIALIST': 17, 'SWITCHING_GL': 56}
2025-05-27 18:50:50,572 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=74.00: Cells=1925, MaxR=45.03, Pheno={'G_SPECIALIST': 1844, 'L_SPECIALIST': 24, 'SWITCHING_GL': 57}
2025-05-27 18:50:50,691 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=75.00: Cells=1948, MaxR=45.03, Pheno={'G_SPECIALIST': 1858, 'L_SPECIALIST': 28, 'SWITCHING_GL': 62}
2025-05-27 18:50:50,816 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=76.00: Cells=1972, MaxR=45.03, Pheno={'G_SPECIALIST': 1873, 'L_SPECIALIST': 39, 'SWITCHING_GL': 60}
2025-05-27 18:50:50,938 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=77.00: Cells=1992, MaxR=45.03, Pheno={'G_SPECIALIST': 1882, 'L_SPECIALIST': 45, 'SWITCHING_GL': 65}
2025-05-27 18:50:51,063 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=78.00: Cells=2010, MaxR=45.03, Pheno={'G_SPECIALIST': 1891, 'L_SPECIALIST': 56, 'SWITCHING_GL': 63}
2025-05-27 18:50:51,189 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=79.00: Cells=2032, MaxR=45.03, Pheno={'G_SPECIALIST': 1897, 'L_SPECIALIST': 64, 'SWITCHING_GL': 71}
2025-05-27 18:50:51,298 - sim.ResponsiveHG_W40_Rep1 - INFO - simulation_engine:218 - Progress: T=80.00, Cells=2045
2025-05-27 18:50:51,319 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=80.00: Cells=2047, MaxR=45.53, Pheno={'G_SPECIALIST': 1902, 'L_SPECIALIST': 73, 'SWITCHING_GL': 72}
2025-05-27 18:50:51,446 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=81.00: Cells=2053, MaxR=45.53, Pheno={'G_SPECIALIST': 1903, 'L_SPECIALIST': 79, 'SWITCHING_GL': 71}
2025-05-27 18:50:51,574 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=82.00: Cells=2070, MaxR=45.53, Pheno={'G_SPECIALIST': 1912, 'L_SPECIALIST': 86, 'SWITCHING_GL': 72}
2025-05-27 18:50:51,704 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=83.00: Cells=2084, MaxR=45.83, Pheno={'G_SPECIALIST': 1916, 'L_SPECIALIST': 97, 'SWITCHING_GL': 71}
2025-05-27 18:50:51,841 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=84.00: Cells=2097, MaxR=45.83, Pheno={'G_SPECIALIST': 1919, 'L_SPECIALIST': 108, 'SWITCHING_GL': 70}
2025-05-27 18:50:51,979 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=85.00: Cells=2116, MaxR=47.47, Pheno={'G_SPECIALIST': 1920, 'L_SPECIALIST': 127, 'SWITCHING_GL': 69}
2025-05-27 18:50:52,119 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=86.00: Cells=2139, MaxR=47.47, Pheno={'G_SPECIALIST': 1926, 'L_SPECIALIST': 142, 'SWITCHING_GL': 71}
2025-05-27 18:50:52,256 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=87.00: Cells=2162, MaxR=47.47, Pheno={'G_SPECIALIST': 1929, 'L_SPECIALIST': 163, 'SWITCHING_GL': 70}
2025-05-27 18:50:52,391 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=88.00: Cells=2177, MaxR=47.47, Pheno={'G_SPECIALIST': 1931, 'L_SPECIALIST': 174, 'SWITCHING_GL': 72}
2025-05-27 18:50:52,531 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=89.00: Cells=2190, MaxR=47.47, Pheno={'G_SPECIALIST': 1935, 'L_SPECIALIST': 189, 'SWITCHING_GL': 66}
2025-05-27 18:50:52,647 - sim.ResponsiveHG_W40_Rep1 - INFO - simulation_engine:218 - Progress: T=90.00, Cells=2209
2025-05-27 18:50:52,670 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=90.00: Cells=2211, MaxR=47.47, Pheno={'G_SPECIALIST': 1937, 'L_SPECIALIST': 213, 'SWITCHING_GL': 61}
2025-05-27 18:50:52,811 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=91.00: Cells=2227, MaxR=47.47, Pheno={'G_SPECIALIST': 1939, 'L_SPECIALIST': 229, 'SWITCHING_GL': 59}
2025-05-27 18:50:52,952 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=92.00: Cells=2244, MaxR=47.47, Pheno={'G_SPECIALIST': 1939, 'L_SPECIALIST': 249, 'SWITCHING_GL': 56}
2025-05-27 18:50:53,093 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=93.00: Cells=2262, MaxR=47.47, Pheno={'G_SPECIALIST': 1940, 'L_SPECIALIST': 268, 'SWITCHING_GL': 54}
2025-05-27 18:50:53,234 - sim.ResponsiveHG_W40_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=94.00: Cells=2278, MaxR=47.47, Pheno={'G_SPECIALIST': 1942, 'L_SPECIALIST': 287, 'SWITCHING_GL': 49}
