2025-05-27 19:07:40,253 - sim.ProbSweep_W10_P0.3_Rep1 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W10_P0.3_Rep1
2025-05-27 19:07:40,254 - sim.ProbSweep_W10_P0.3_Rep1 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:07:40,254 - sim.ProbSweep_W10_P0.3_Rep1 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W10_P0.3_Rep1
2025-05-27 19:07:40,254 - sim.ProbSweep_W10_P0.3_Rep1 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:07:40,255 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,256 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,256 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=7, MaxR=3.00, Pheno={'G_SPECIALIST': 7, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,258 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=9, MaxR=4.58, Pheno={'G_SPECIALIST': 9, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,260 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=9, MaxR=4.58, Pheno={'G_SPECIALIST': 9, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,260 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=10, MaxR=4.58, Pheno={'G_SPECIALIST': 10, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,262 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=12, MaxR=4.58, Pheno={'G_SPECIALIST': 12, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,263 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=15, MaxR=4.58, Pheno={'G_SPECIALIST': 15, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,265 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=16, MaxR=4.58, Pheno={'G_SPECIALIST': 16, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,266 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=18, MaxR=5.20, Pheno={'G_SPECIALIST': 18, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,268 - sim.ProbSweep_W10_P0.3_Rep1 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=22
2025-05-27 19:07:40,269 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=22, MaxR=5.20, Pheno={'G_SPECIALIST': 22, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,271 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=26, MaxR=6.24, Pheno={'G_SPECIALIST': 26, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,273 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=29, MaxR=6.24, Pheno={'G_SPECIALIST': 29, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,276 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=13.00: Cells=36, MaxR=6.93, Pheno={'G_SPECIALIST': 36, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,279 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=14.00: Cells=41, MaxR=8.66, Pheno={'G_SPECIALIST': 41, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,283 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=15.00: Cells=49, MaxR=9.17, Pheno={'G_SPECIALIST': 49, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,287 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=16.00: Cells=54, MaxR=9.64, Pheno={'G_SPECIALIST': 54, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,292 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=17.00: Cells=66, MaxR=9.64, Pheno={'G_SPECIALIST': 66, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,297 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=18.00: Cells=79, MaxR=9.64, Pheno={'G_SPECIALIST': 79, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,303 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=19.00: Cells=83, MaxR=11.36, Pheno={'G_SPECIALIST': 83, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,307 - sim.ProbSweep_W10_P0.3_Rep1 - INFO - simulation_engine:218 - Progress: T=20.00, Cells=89
2025-05-27 19:07:40,309 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=20.00: Cells=90, MaxR=11.36, Pheno={'G_SPECIALIST': 90, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,316 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=21.00: Cells=97, MaxR=11.36, Pheno={'G_SPECIALIST': 97, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,322 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=22.00: Cells=105, MaxR=12.12, Pheno={'G_SPECIALIST': 105, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:07:40,330 - sim.ProbSweep_W10_P0.3_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=23.00: Cells=113, MaxR=13.53, Pheno={'G_SPECIALIST': 113, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
