2025-05-27 18:44:12,702 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: BetHedging0.5_W10_Rep3
2025-05-27 18:44:12,703 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 18:44:12,703 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:202 - Starting simulation: BetHedging0.5_W10_Rep3
2025-05-27 18:44:12,703 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 18:44:12,705 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,779 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=18.00: Cells=130, MaxR=17.58, Pheno={'G_SPECIALIST': 130, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,789 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=19.00: Cells=142, MaxR=18.73, Pheno={'G_SPECIALIST': 142, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,798 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:218 - Progress: T=20.00, Cells=156
2025-05-27 18:44:12,800 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=20.00: Cells=156, MaxR=18.73, Pheno={'G_SPECIALIST': 156, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,812 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=21.00: Cells=175, MaxR=19.29, Pheno={'G_SPECIALIST': 175, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,823 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=22.00: Cells=188, MaxR=19.97, Pheno={'G_SPECIALIST': 188, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,837 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=23.00: Cells=202, MaxR=19.97, Pheno={'G_SPECIALIST': 202, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,853 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=24.00: Cells=222, MaxR=19.97, Pheno={'G_SPECIALIST': 222, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,869 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=25.00: Cells=244, MaxR=20.42, Pheno={'G_SPECIALIST': 244, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,886 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=26.00: Cells=268, MaxR=22.72, Pheno={'G_SPECIALIST': 268, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,905 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=27.00: Cells=300, MaxR=25.16, Pheno={'G_SPECIALIST': 300, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,928 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=28.00: Cells=336, MaxR=27.87, Pheno={'G_SPECIALIST': 336, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,951 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=29.00: Cells=372, MaxR=29.60, Pheno={'G_SPECIALIST': 372, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:12,973 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:218 - Progress: T=30.00, Cells=399
2025-05-27 18:44:12,978 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=30.00: Cells=400, MaxR=29.60, Pheno={'G_SPECIALIST': 400, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,006 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=31.00: Cells=418, MaxR=29.60, Pheno={'G_SPECIALIST': 418, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,034 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=32.00: Cells=450, MaxR=30.35, Pheno={'G_SPECIALIST': 450, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,063 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=33.00: Cells=469, MaxR=30.35, Pheno={'G_SPECIALIST': 469, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,096 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=34.00: Cells=511, MaxR=30.35, Pheno={'G_SPECIALIST': 511, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,130 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=35.00: Cells=536, MaxR=30.35, Pheno={'G_SPECIALIST': 536, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,168 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=36.00: Cells=576, MaxR=30.64, Pheno={'G_SPECIALIST': 576, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,209 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=37.00: Cells=622, MaxR=32.08, Pheno={'G_SPECIALIST': 622, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,252 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=38.00: Cells=653, MaxR=32.45, Pheno={'G_SPECIALIST': 653, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,301 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=39.00: Cells=692, MaxR=33.72, Pheno={'G_SPECIALIST': 692, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,345 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:218 - Progress: T=40.00, Cells=714
2025-05-27 18:44:13,354 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=40.00: Cells=718, MaxR=33.72, Pheno={'G_SPECIALIST': 718, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,404 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=41.00: Cells=759, MaxR=33.72, Pheno={'G_SPECIALIST': 759, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,459 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=42.00: Cells=796, MaxR=34.12, Pheno={'G_SPECIALIST': 796, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,516 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=43.00: Cells=829, MaxR=35.16, Pheno={'G_SPECIALIST': 829, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,569 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=44.00: Cells=860, MaxR=35.16, Pheno={'G_SPECIALIST': 860, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,626 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=45.00: Cells=886, MaxR=36.29, Pheno={'G_SPECIALIST': 886, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,683 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=46.00: Cells=923, MaxR=36.29, Pheno={'G_SPECIALIST': 923, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,746 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=47.00: Cells=969, MaxR=37.03, Pheno={'G_SPECIALIST': 969, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,811 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=48.00: Cells=1018, MaxR=37.47, Pheno={'G_SPECIALIST': 1018, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,880 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=49.00: Cells=1062, MaxR=38.30, Pheno={'G_SPECIALIST': 1062, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:13,941 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:218 - Progress: T=50.00, Cells=1103
2025-05-27 18:44:13,953 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=50.00: Cells=1108, MaxR=39.95, Pheno={'G_SPECIALIST': 1108, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:14,037 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=51.00: Cells=1154, MaxR=39.95, Pheno={'G_SPECIALIST': 1154, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:44:14,116 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=52.00: Cells=1201, MaxR=40.95, Pheno={'G_SPECIALIST': 1199, 'SWITCHING_GL': 2, 'L_SPECIALIST': 0}
2025-05-27 18:44:14,199 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=53.00: Cells=1253, MaxR=41.61, Pheno={'G_SPECIALIST': 1244, 'SWITCHING_GL': 9, 'L_SPECIALIST': 0}
2025-05-27 18:44:14,290 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=54.00: Cells=1305, MaxR=41.61, Pheno={'G_SPECIALIST': 1293, 'SWITCHING_GL': 12, 'L_SPECIALIST': 0}
2025-05-27 18:44:14,387 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=55.00: Cells=1355, MaxR=41.61, Pheno={'G_SPECIALIST': 1342, 'SWITCHING_GL': 13, 'L_SPECIALIST': 0}
2025-05-27 18:44:14,493 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=56.00: Cells=1404, MaxR=41.61, Pheno={'G_SPECIALIST': 1390, 'SWITCHING_GL': 14, 'L_SPECIALIST': 0}
2025-05-27 18:44:14,596 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=57.00: Cells=1440, MaxR=41.68, Pheno={'G_SPECIALIST': 1421, 'L_SPECIALIST': 1, 'SWITCHING_GL': 18}
2025-05-27 18:44:14,700 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=58.00: Cells=1484, MaxR=41.68, Pheno={'G_SPECIALIST': 1459, 'L_SPECIALIST': 6, 'SWITCHING_GL': 19}
2025-05-27 18:44:14,801 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=59.00: Cells=1523, MaxR=41.68, Pheno={'G_SPECIALIST': 1492, 'L_SPECIALIST': 8, 'SWITCHING_GL': 23}
2025-05-27 18:44:14,886 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:218 - Progress: T=60.00, Cells=1544
2025-05-27 18:44:14,903 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=60.00: Cells=1544, MaxR=43.92, Pheno={'G_SPECIALIST': 1507, 'L_SPECIALIST': 10, 'SWITCHING_GL': 27}
2025-05-27 18:44:15,008 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=61.00: Cells=1581, MaxR=45.30, Pheno={'G_SPECIALIST': 1535, 'L_SPECIALIST': 12, 'SWITCHING_GL': 34}
2025-05-27 18:44:15,111 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=62.00: Cells=1623, MaxR=45.30, Pheno={'G_SPECIALIST': 1574, 'L_SPECIALIST': 15, 'SWITCHING_GL': 34}
2025-05-27 18:44:15,216 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=63.00: Cells=1667, MaxR=45.30, Pheno={'G_SPECIALIST': 1612, 'L_SPECIALIST': 17, 'SWITCHING_GL': 38}
2025-05-27 18:44:15,320 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=64.00: Cells=1702, MaxR=45.53, Pheno={'G_SPECIALIST': 1642, 'L_SPECIALIST': 20, 'SWITCHING_GL': 40}
2025-05-27 18:44:15,432 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=65.00: Cells=1743, MaxR=45.53, Pheno={'G_SPECIALIST': 1673, 'L_SPECIALIST': 25, 'SWITCHING_GL': 45}
2025-05-27 18:44:15,546 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=66.00: Cells=1776, MaxR=45.53, Pheno={'G_SPECIALIST': 1701, 'L_SPECIALIST': 29, 'SWITCHING_GL': 46}
2025-05-27 18:44:15,662 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=67.00: Cells=1820, MaxR=45.53, Pheno={'G_SPECIALIST': 1737, 'L_SPECIALIST': 32, 'SWITCHING_GL': 51}
2025-05-27 18:44:15,781 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=68.00: Cells=1850, MaxR=45.53, Pheno={'G_SPECIALIST': 1758, 'L_SPECIALIST': 39, 'SWITCHING_GL': 53}
2025-05-27 18:44:15,902 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=69.00: Cells=1883, MaxR=45.53, Pheno={'G_SPECIALIST': 1783, 'L_SPECIALIST': 47, 'SWITCHING_GL': 53}
2025-05-27 18:44:16,006 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:218 - Progress: T=70.00, Cells=1907
2025-05-27 18:44:16,026 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=70.00: Cells=1913, MaxR=46.89, Pheno={'G_SPECIALIST': 1797, 'L_SPECIALIST': 56, 'SWITCHING_GL': 60}
2025-05-27 18:44:16,152 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=71.00: Cells=1947, MaxR=46.89, Pheno={'G_SPECIALIST': 1818, 'L_SPECIALIST': 64, 'SWITCHING_GL': 65}
2025-05-27 18:44:16,275 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=72.00: Cells=1977, MaxR=46.89, Pheno={'G_SPECIALIST': 1836, 'L_SPECIALIST': 72, 'SWITCHING_GL': 69}
2025-05-27 18:44:16,399 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=73.00: Cells=1998, MaxR=48.50, Pheno={'G_SPECIALIST': 1849, 'L_SPECIALIST': 82, 'SWITCHING_GL': 67}
2025-05-27 18:44:16,525 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=74.00: Cells=2020, MaxR=48.50, Pheno={'G_SPECIALIST': 1857, 'L_SPECIALIST': 94, 'SWITCHING_GL': 69}
2025-05-27 18:44:16,655 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=75.00: Cells=2038, MaxR=48.50, Pheno={'G_SPECIALIST': 1865, 'L_SPECIALIST': 105, 'SWITCHING_GL': 68}
2025-05-27 18:44:16,781 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=76.00: Cells=2059, MaxR=48.50, Pheno={'G_SPECIALIST': 1875, 'L_SPECIALIST': 115, 'SWITCHING_GL': 69}
2025-05-27 18:44:16,911 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=77.00: Cells=2085, MaxR=48.50, Pheno={'G_SPECIALIST': 1887, 'L_SPECIALIST': 130, 'SWITCHING_GL': 68}
2025-05-27 18:44:17,043 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=78.00: Cells=2107, MaxR=48.50, Pheno={'G_SPECIALIST': 1894, 'L_SPECIALIST': 144, 'SWITCHING_GL': 69}
2025-05-27 18:44:17,175 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=79.00: Cells=2132, MaxR=48.77, Pheno={'G_SPECIALIST': 1903, 'L_SPECIALIST': 162, 'SWITCHING_GL': 67}
2025-05-27 18:44:17,287 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:218 - Progress: T=80.00, Cells=2156
2025-05-27 18:44:17,309 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=80.00: Cells=2163, MaxR=48.77, Pheno={'G_SPECIALIST': 1910, 'L_SPECIALIST': 190, 'SWITCHING_GL': 63}
2025-05-27 18:44:17,446 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=81.00: Cells=2184, MaxR=48.77, Pheno={'G_SPECIALIST': 1916, 'L_SPECIALIST': 206, 'SWITCHING_GL': 62}
2025-05-27 18:44:17,585 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=82.00: Cells=2211, MaxR=48.77, Pheno={'G_SPECIALIST': 1925, 'L_SPECIALIST': 229, 'SWITCHING_GL': 57}
2025-05-27 18:44:17,724 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=83.00: Cells=2229, MaxR=48.77, Pheno={'G_SPECIALIST': 1931, 'L_SPECIALIST': 243, 'SWITCHING_GL': 55}
2025-05-27 18:44:17,865 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=84.00: Cells=2261, MaxR=50.11, Pheno={'G_SPECIALIST': 1937, 'L_SPECIALIST': 270, 'SWITCHING_GL': 54}
2025-05-27 18:44:18,012 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=85.00: Cells=2288, MaxR=50.11, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 290, 'SWITCHING_GL': 55}
2025-05-27 18:44:18,160 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=86.00: Cells=2309, MaxR=50.11, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 311, 'SWITCHING_GL': 53}
2025-05-27 18:44:18,308 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=87.00: Cells=2321, MaxR=50.11, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 327, 'SWITCHING_GL': 49}
2025-05-27 18:44:18,456 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=88.00: Cells=2341, MaxR=50.11, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 348, 'SWITCHING_GL': 48}
2025-05-27 18:44:18,604 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=89.00: Cells=2355, MaxR=50.11, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 363, 'SWITCHING_GL': 47}
2025-05-27 18:44:18,732 - sim.BetHedging0.5_W10_Rep3 - INFO - simulation_engine:218 - Progress: T=90.00, Cells=2372
2025-05-27 18:44:18,758 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=90.00: Cells=2376, MaxR=50.11, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 385, 'SWITCHING_GL': 46}
2025-05-27 18:44:18,910 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=91.00: Cells=2401, MaxR=50.76, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 417, 'SWITCHING_GL': 39}
2025-05-27 18:44:19,065 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=92.00: Cells=2422, MaxR=51.18, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 442, 'SWITCHING_GL': 35}
2025-05-27 18:44:19,225 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=93.00: Cells=2449, MaxR=51.18, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 472, 'SWITCHING_GL': 32}
2025-05-27 18:44:19,408 - sim.BetHedging0.5_W10_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=94.00: Cells=2470, MaxR=51.18, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 496, 'SWITCHING_GL': 29}
