2025-05-27 18:36:56,067 - sim.BetHedging0.5_W5_Rep1 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: BetHedging0.5_W5_Rep1
2025-05-27 18:36:56,067 - sim.BetHedging0.5_W5_Rep1 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 18:36:56,067 - sim.BetHedging0.5_W5_Rep1 - INFO - simulation_engine:202 - Starting simulation: BetHedging0.5_W5_Rep1
2025-05-27 18:36:56,067 - sim.BetHedging0.5_W5_Rep1 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 18:36:56,068 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,069 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,076 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=6, MaxR=3.00, Pheno={'G_SPECIALIST': 6, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,077 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=8, MaxR=3.00, Pheno={'G_SPECIALIST': 8, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,078 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=9, MaxR=4.58, Pheno={'G_SPECIALIST': 9, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,079 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=10, MaxR=4.58, Pheno={'G_SPECIALIST': 10, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,080 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=12, MaxR=6.00, Pheno={'G_SPECIALIST': 12, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,081 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=16, MaxR=6.24, Pheno={'G_SPECIALIST': 16, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,084 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=20, MaxR=6.24, Pheno={'G_SPECIALIST': 20, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,086 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=25, MaxR=6.93, Pheno={'G_SPECIALIST': 25, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,087 - sim.BetHedging0.5_W5_Rep1 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=29
2025-05-27 18:36:56,088 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=29, MaxR=7.94, Pheno={'G_SPECIALIST': 29, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,091 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=42, MaxR=9.17, Pheno={'G_SPECIALIST': 42, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:36:56,095 - sim.BetHedging0.5_W5_Rep1.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=52, MaxR=9.64, Pheno={'G_SPECIALIST': 52, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
