2025-05-27 19:38:48,829 - sim.ProbSweep_W40_P0.9_Rep2 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W40_P0.9_Rep2
2025-05-27 19:38:48,829 - sim.ProbSweep_W40_P0.9_Rep2 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:38:48,829 - sim.ProbSweep_W40_P0.9_Rep2 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W40_P0.9_Rep2
2025-05-27 19:38:48,830 - sim.ProbSweep_W40_P0.9_Rep2 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:38:48,831 - sim.ProbSweep_W40_P0.9_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:38:48,832 - sim.ProbSweep_W40_P0.9_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:38:48,839 - sim.ProbSweep_W40_P0.9_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=7, MaxR=3.46, Pheno={'G_SPECIALIST': 7, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:38:48,840 - sim.ProbSweep_W40_P0.9_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=8, MaxR=4.58, Pheno={'G_SPECIALIST': 8, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:38:48,841 - sim.ProbSweep_W40_P0.9_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=11, MaxR=5.20, Pheno={'G_SPECIALIST': 11, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:38:48,843 - sim.ProbSweep_W40_P0.9_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=13, MaxR=5.20, Pheno={'G_SPECIALIST': 13, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:38:48,844 - sim.ProbSweep_W40_P0.9_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=14, MaxR=6.00, Pheno={'G_SPECIALIST': 14, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:38:48,845 - sim.ProbSweep_W40_P0.9_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=15, MaxR=6.00, Pheno={'G_SPECIALIST': 15, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:38:48,846 - sim.ProbSweep_W40_P0.9_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=15, MaxR=6.00, Pheno={'G_SPECIALIST': 15, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:38:48,848 - sim.ProbSweep_W40_P0.9_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=17, MaxR=6.93, Pheno={'G_SPECIALIST': 17, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:38:48,849 - sim.ProbSweep_W40_P0.9_Rep2 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=22
