2025-05-27 19:37:05,245 - sim.ProbSweep_W40_P0.8_Rep2 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W40_P0.8_Rep2
2025-05-27 19:37:05,246 - sim.ProbSweep_W40_P0.8_Rep2 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:37:05,246 - sim.ProbSweep_W40_P0.8_Rep2 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W40_P0.8_Rep2
2025-05-27 19:37:05,246 - sim.ProbSweep_W40_P0.8_Rep2 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:37:05,247 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,248 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,250 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,251 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,251 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=6, MaxR=3.00, Pheno={'G_SPECIALIST': 6, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,252 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=6, MaxR=3.00, Pheno={'G_SPECIALIST': 6, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,253 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=6, MaxR=3.00, Pheno={'G_SPECIALIST': 6, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,254 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=8, MaxR=3.00, Pheno={'G_SPECIALIST': 8, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,254 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=8, MaxR=3.00, Pheno={'G_SPECIALIST': 8, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,256 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=9, MaxR=3.00, Pheno={'G_SPECIALIST': 9, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,257 - sim.ProbSweep_W40_P0.8_Rep2 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=9
2025-05-27 19:37:05,257 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=9, MaxR=3.00, Pheno={'G_SPECIALIST': 9, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,258 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=11, MaxR=4.58, Pheno={'G_SPECIALIST': 11, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,259 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=12, MaxR=4.58, Pheno={'G_SPECIALIST': 12, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,260 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=13.00: Cells=13, MaxR=5.20, Pheno={'G_SPECIALIST': 13, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,261 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=14.00: Cells=14, MaxR=6.24, Pheno={'G_SPECIALIST': 14, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,263 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=15.00: Cells=18, MaxR=7.55, Pheno={'G_SPECIALIST': 18, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,265 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=16.00: Cells=22, MaxR=7.55, Pheno={'G_SPECIALIST': 22, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,266 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=17.00: Cells=26, MaxR=9.17, Pheno={'G_SPECIALIST': 26, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,269 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=18.00: Cells=33, MaxR=9.64, Pheno={'G_SPECIALIST': 33, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,272 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=19.00: Cells=41, MaxR=10.54, Pheno={'G_SPECIALIST': 41, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,275 - sim.ProbSweep_W40_P0.8_Rep2 - INFO - simulation_engine:218 - Progress: T=20.00, Cells=50
2025-05-27 19:37:05,276 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=20.00: Cells=53, MaxR=10.54, Pheno={'G_SPECIALIST': 53, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,281 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=21.00: Cells=69, MaxR=13.53, Pheno={'G_SPECIALIST': 69, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,286 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=22.00: Cells=82, MaxR=13.53, Pheno={'G_SPECIALIST': 82, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:37:05,291 - sim.ProbSweep_W40_P0.8_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=23.00: Cells=87, MaxR=13.53, Pheno={'G_SPECIALIST': 87, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
