2025-05-27 18:57:39,368 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ResponsiveHG_W80_Rep3
2025-05-27 18:57:39,369 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 18:57:39,369 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:202 - Starting simulation: ResponsiveHG_W80_Rep3
2025-05-27 18:57:39,370 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 18:57:39,371 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,396 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=60, MaxR=12.12, Pheno={'G_SPECIALIST': 60, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,400 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=70, MaxR=12.12, Pheno={'G_SPECIALIST': 70, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,405 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=78, MaxR=13.53, Pheno={'G_SPECIALIST': 78, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,413 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=13.00: Cells=91, MaxR=13.53, Pheno={'G_SPECIALIST': 91, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,420 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=14.00: Cells=106, MaxR=15.00, Pheno={'G_SPECIALIST': 106, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,428 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=15.00: Cells=124, MaxR=15.00, Pheno={'G_SPECIALIST': 124, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,437 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=16.00: Cells=136, MaxR=15.10, Pheno={'G_SPECIALIST': 136, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,447 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=17.00: Cells=155, MaxR=15.10, Pheno={'G_SPECIALIST': 155, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,460 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=18.00: Cells=177, MaxR=16.70, Pheno={'G_SPECIALIST': 177, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,473 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=19.00: Cells=197, MaxR=19.52, Pheno={'G_SPECIALIST': 197, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,483 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:218 - Progress: T=20.00, Cells=211
2025-05-27 18:57:39,486 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=20.00: Cells=211, MaxR=19.52, Pheno={'G_SPECIALIST': 211, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,501 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=21.00: Cells=233, MaxR=19.52, Pheno={'G_SPECIALIST': 233, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,517 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=22.00: Cells=255, MaxR=21.00, Pheno={'G_SPECIALIST': 255, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,536 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=23.00: Cells=274, MaxR=21.00, Pheno={'G_SPECIALIST': 274, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,555 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=24.00: Cells=296, MaxR=21.07, Pheno={'G_SPECIALIST': 296, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,575 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=25.00: Cells=318, MaxR=24.25, Pheno={'G_SPECIALIST': 318, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,596 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=26.00: Cells=346, MaxR=24.25, Pheno={'G_SPECIALIST': 346, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,620 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=27.00: Cells=380, MaxR=24.25, Pheno={'G_SPECIALIST': 380, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,645 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=28.00: Cells=400, MaxR=24.25, Pheno={'G_SPECIALIST': 400, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,671 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=29.00: Cells=432, MaxR=24.43, Pheno={'G_SPECIALIST': 432, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,696 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:218 - Progress: T=30.00, Cells=456
2025-05-27 18:57:39,702 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=30.00: Cells=458, MaxR=25.51, Pheno={'G_SPECIALIST': 458, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,732 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=31.00: Cells=486, MaxR=25.51, Pheno={'G_SPECIALIST': 486, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,764 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=32.00: Cells=506, MaxR=25.63, Pheno={'G_SPECIALIST': 506, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,799 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=33.00: Cells=530, MaxR=27.06, Pheno={'G_SPECIALIST': 530, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,834 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=34.00: Cells=557, MaxR=27.87, Pheno={'G_SPECIALIST': 557, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,877 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=35.00: Cells=593, MaxR=29.60, Pheno={'G_SPECIALIST': 593, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,920 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=36.00: Cells=616, MaxR=30.05, Pheno={'G_SPECIALIST': 616, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:39,968 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=37.00: Cells=654, MaxR=31.75, Pheno={'G_SPECIALIST': 654, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:40,019 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=38.00: Cells=681, MaxR=34.60, Pheno={'G_SPECIALIST': 681, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:40,066 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=39.00: Cells=721, MaxR=36.29, Pheno={'G_SPECIALIST': 721, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:40,107 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:218 - Progress: T=40.00, Cells=764
2025-05-27 18:57:40,116 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=40.00: Cells=768, MaxR=37.03, Pheno={'G_SPECIALIST': 768, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:40,168 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=41.00: Cells=805, MaxR=37.03, Pheno={'G_SPECIALIST': 805, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:40,222 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=42.00: Cells=838, MaxR=38.57, Pheno={'G_SPECIALIST': 838, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:40,277 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=43.00: Cells=880, MaxR=38.57, Pheno={'G_SPECIALIST': 880, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:40,332 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=44.00: Cells=907, MaxR=38.57, Pheno={'G_SPECIALIST': 907, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:57:40,391 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=45.00: Cells=943, MaxR=40.29, Pheno={'G_SPECIALIST': 942, 'SWITCHING_GL': 1, 'L_SPECIALIST': 0}
2025-05-27 18:57:40,453 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=46.00: Cells=976, MaxR=40.29, Pheno={'G_SPECIALIST': 975, 'SWITCHING_GL': 1, 'L_SPECIALIST': 0}
2025-05-27 18:57:40,517 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=47.00: Cells=1011, MaxR=40.29, Pheno={'G_SPECIALIST': 1010, 'SWITCHING_GL': 1, 'L_SPECIALIST': 0}
2025-05-27 18:57:40,582 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=48.00: Cells=1044, MaxR=40.36, Pheno={'G_SPECIALIST': 1042, 'SWITCHING_GL': 2, 'L_SPECIALIST': 0}
2025-05-27 18:57:40,652 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=49.00: Cells=1086, MaxR=40.95, Pheno={'G_SPECIALIST': 1082, 'SWITCHING_GL': 4, 'L_SPECIALIST': 0}
2025-05-27 18:57:40,712 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:218 - Progress: T=50.00, Cells=1132
2025-05-27 18:57:40,724 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=50.00: Cells=1138, MaxR=40.95, Pheno={'G_SPECIALIST': 1134, 'SWITCHING_GL': 4, 'L_SPECIALIST': 0}
2025-05-27 18:57:40,804 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=51.00: Cells=1187, MaxR=41.39, Pheno={'G_SPECIALIST': 1181, 'SWITCHING_GL': 6, 'L_SPECIALIST': 0}
2025-05-27 18:57:40,883 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=52.00: Cells=1233, MaxR=41.39, Pheno={'G_SPECIALIST': 1226, 'SWITCHING_GL': 7, 'L_SPECIALIST': 0}
2025-05-27 18:57:40,961 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=53.00: Cells=1272, MaxR=41.68, Pheno={'G_SPECIALIST': 1261, 'SWITCHING_GL': 11, 'L_SPECIALIST': 0}
2025-05-27 18:57:41,051 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=54.00: Cells=1326, MaxR=41.68, Pheno={'G_SPECIALIST': 1311, 'SWITCHING_GL': 13, 'L_SPECIALIST': 2}
2025-05-27 18:57:41,146 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=55.00: Cells=1383, MaxR=41.68, Pheno={'G_SPECIALIST': 1365, 'SWITCHING_GL': 16, 'L_SPECIALIST': 2}
2025-05-27 18:57:41,242 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=56.00: Cells=1443, MaxR=42.00, Pheno={'G_SPECIALIST': 1418, 'SWITCHING_GL': 22, 'L_SPECIALIST': 3}
2025-05-27 18:57:41,336 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=57.00: Cells=1490, MaxR=42.67, Pheno={'G_SPECIALIST': 1462, 'SWITCHING_GL': 23, 'L_SPECIALIST': 5}
2025-05-27 18:57:41,432 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=58.00: Cells=1534, MaxR=43.41, Pheno={'G_SPECIALIST': 1499, 'SWITCHING_GL': 29, 'L_SPECIALIST': 6}
2025-05-27 18:57:41,530 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=59.00: Cells=1582, MaxR=43.41, Pheno={'G_SPECIALIST': 1545, 'SWITCHING_GL': 29, 'L_SPECIALIST': 8}
2025-05-27 18:57:41,614 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:218 - Progress: T=60.00, Cells=1621
2025-05-27 18:57:41,633 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=60.00: Cells=1626, MaxR=43.71, Pheno={'G_SPECIALIST': 1580, 'SWITCHING_GL': 34, 'L_SPECIALIST': 12}
2025-05-27 18:57:41,737 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=61.00: Cells=1653, MaxR=43.71, Pheno={'G_SPECIALIST': 1603, 'SWITCHING_GL': 37, 'L_SPECIALIST': 13}
2025-05-27 18:57:41,845 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=62.00: Cells=1703, MaxR=43.71, Pheno={'G_SPECIALIST': 1642, 'SWITCHING_GL': 46, 'L_SPECIALIST': 15}
2025-05-27 18:57:41,953 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=63.00: Cells=1737, MaxR=44.40, Pheno={'G_SPECIALIST': 1671, 'SWITCHING_GL': 46, 'L_SPECIALIST': 20}
2025-05-27 18:57:42,063 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=64.00: Cells=1781, MaxR=44.40, Pheno={'G_SPECIALIST': 1703, 'SWITCHING_GL': 57, 'L_SPECIALIST': 21}
2025-05-27 18:57:42,177 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=65.00: Cells=1817, MaxR=44.40, Pheno={'G_SPECIALIST': 1728, 'SWITCHING_GL': 60, 'L_SPECIALIST': 29}
2025-05-27 18:57:42,293 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=66.00: Cells=1845, MaxR=44.40, Pheno={'G_SPECIALIST': 1745, 'L_SPECIALIST': 39, 'SWITCHING_GL': 61}
2025-05-27 18:57:42,409 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=67.00: Cells=1869, MaxR=44.40, Pheno={'G_SPECIALIST': 1759, 'L_SPECIALIST': 46, 'SWITCHING_GL': 64}
2025-05-27 18:57:42,528 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=68.00: Cells=1898, MaxR=44.40, Pheno={'G_SPECIALIST': 1781, 'L_SPECIALIST': 50, 'SWITCHING_GL': 67}
2025-05-27 18:57:42,647 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=69.00: Cells=1913, MaxR=44.40, Pheno={'G_SPECIALIST': 1794, 'L_SPECIALIST': 55, 'SWITCHING_GL': 64}
2025-05-27 18:57:42,754 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:218 - Progress: T=70.00, Cells=1924
2025-05-27 18:57:42,778 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=70.00: Cells=1925, MaxR=44.40, Pheno={'G_SPECIALIST': 1800, 'L_SPECIALIST': 62, 'SWITCHING_GL': 63}
2025-05-27 18:57:42,904 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=71.00: Cells=1944, MaxR=44.40, Pheno={'G_SPECIALIST': 1815, 'L_SPECIALIST': 66, 'SWITCHING_GL': 63}
2025-05-27 18:57:43,034 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=72.00: Cells=1969, MaxR=44.40, Pheno={'G_SPECIALIST': 1832, 'L_SPECIALIST': 76, 'SWITCHING_GL': 61}
2025-05-27 18:57:43,179 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=73.00: Cells=1996, MaxR=46.70, Pheno={'G_SPECIALIST': 1853, 'L_SPECIALIST': 80, 'SWITCHING_GL': 63}
2025-05-27 18:57:43,312 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=74.00: Cells=2022, MaxR=46.70, Pheno={'G_SPECIALIST': 1865, 'L_SPECIALIST': 98, 'SWITCHING_GL': 59}
2025-05-27 18:57:43,439 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=75.00: Cells=2043, MaxR=46.70, Pheno={'G_SPECIALIST': 1873, 'L_SPECIALIST': 112, 'SWITCHING_GL': 58}
2025-05-27 18:57:43,566 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=76.00: Cells=2065, MaxR=47.66, Pheno={'G_SPECIALIST': 1883, 'L_SPECIALIST': 122, 'SWITCHING_GL': 60}
2025-05-27 18:57:43,694 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=77.00: Cells=2086, MaxR=47.66, Pheno={'G_SPECIALIST': 1895, 'L_SPECIALIST': 134, 'SWITCHING_GL': 57}
2025-05-27 18:57:43,823 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=78.00: Cells=2108, MaxR=48.28, Pheno={'G_SPECIALIST': 1902, 'L_SPECIALIST': 145, 'SWITCHING_GL': 61}
2025-05-27 18:57:43,955 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=79.00: Cells=2130, MaxR=48.28, Pheno={'G_SPECIALIST': 1911, 'L_SPECIALIST': 156, 'SWITCHING_GL': 63}
2025-05-27 18:57:44,065 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:218 - Progress: T=80.00, Cells=2143
2025-05-27 18:57:44,086 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=80.00: Cells=2145, MaxR=48.28, Pheno={'G_SPECIALIST': 1915, 'L_SPECIALIST': 163, 'SWITCHING_GL': 67}
2025-05-27 18:57:44,221 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=81.00: Cells=2165, MaxR=48.28, Pheno={'G_SPECIALIST': 1924, 'L_SPECIALIST': 176, 'SWITCHING_GL': 65}
2025-05-27 18:57:44,361 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=82.00: Cells=2184, MaxR=48.77, Pheno={'G_SPECIALIST': 1928, 'L_SPECIALIST': 190, 'SWITCHING_GL': 66}
2025-05-27 18:57:44,502 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=83.00: Cells=2202, MaxR=48.77, Pheno={'G_SPECIALIST': 1930, 'L_SPECIALIST': 216, 'SWITCHING_GL': 56}
2025-05-27 18:57:44,641 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=84.00: Cells=2220, MaxR=49.39, Pheno={'G_SPECIALIST': 1935, 'L_SPECIALIST': 234, 'SWITCHING_GL': 51}
2025-05-27 18:57:44,782 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=85.00: Cells=2241, MaxR=49.39, Pheno={'G_SPECIALIST': 1939, 'L_SPECIALIST': 261, 'SWITCHING_GL': 41}
2025-05-27 18:57:44,923 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=86.00: Cells=2273, MaxR=49.87, Pheno={'G_SPECIALIST': 1941, 'L_SPECIALIST': 290, 'SWITCHING_GL': 42}
2025-05-27 18:57:45,065 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=87.00: Cells=2292, MaxR=50.23, Pheno={'G_SPECIALIST': 1941, 'L_SPECIALIST': 312, 'SWITCHING_GL': 39}
2025-05-27 18:57:45,210 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=88.00: Cells=2321, MaxR=50.23, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 340, 'SWITCHING_GL': 38}
2025-05-27 18:57:45,355 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=89.00: Cells=2339, MaxR=50.23, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 359, 'SWITCHING_GL': 36}
2025-05-27 18:57:45,480 - sim.ResponsiveHG_W80_Rep3 - INFO - simulation_engine:218 - Progress: T=90.00, Cells=2359
2025-05-27 18:57:45,504 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=90.00: Cells=2359, MaxR=51.47, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 380, 'SWITCHING_GL': 34}
2025-05-27 18:57:45,653 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=91.00: Cells=2381, MaxR=51.47, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 405, 'SWITCHING_GL': 31}
2025-05-27 18:57:45,806 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=92.00: Cells=2404, MaxR=51.73, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 427, 'SWITCHING_GL': 32}
2025-05-27 18:57:45,960 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=93.00: Cells=2424, MaxR=53.36, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 448, 'SWITCHING_GL': 31}
2025-05-27 18:57:46,117 - sim.ResponsiveHG_W80_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=94.00: Cells=2450, MaxR=53.36, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 476, 'SWITCHING_GL': 29}
