2025-05-27 19:40:30,296 - sim.ProbSweep_W40_P1.0_Rep2 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W40_P1.0_Rep2
2025-05-27 19:40:30,298 - sim.ProbSweep_W40_P1.0_Rep2 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:40:30,298 - sim.ProbSweep_W40_P1.0_Rep2 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W40_P1.0_Rep2
2025-05-27 19:40:30,299 - sim.ProbSweep_W40_P1.0_Rep2 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:40:30,299 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,300 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=7, MaxR=3.00, Pheno={'G_SPECIALIST': 7, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,302 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=9, MaxR=3.00, Pheno={'G_SPECIALIST': 9, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,303 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=11, MaxR=3.46, Pheno={'G_SPECIALIST': 11, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,305 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=13, MaxR=4.58, Pheno={'G_SPECIALIST': 13, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,306 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=17, MaxR=6.24, Pheno={'G_SPECIALIST': 17, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,307 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=20, MaxR=7.94, Pheno={'G_SPECIALIST': 20, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,309 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=29, MaxR=7.94, Pheno={'G_SPECIALIST': 29, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,312 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=35, MaxR=9.64, Pheno={'G_SPECIALIST': 35, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,315 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=42, MaxR=9.64, Pheno={'G_SPECIALIST': 42, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,318 - sim.ProbSweep_W40_P1.0_Rep2 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=49
2025-05-27 19:40:30,319 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=50, MaxR=9.64, Pheno={'G_SPECIALIST': 50, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,323 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=60, MaxR=10.39, Pheno={'G_SPECIALIST': 60, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,328 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=72, MaxR=11.36, Pheno={'G_SPECIALIST': 72, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,333 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=13.00: Cells=83, MaxR=13.08, Pheno={'G_SPECIALIST': 83, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,340 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=14.00: Cells=95, MaxR=13.75, Pheno={'G_SPECIALIST': 95, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,347 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=15.00: Cells=111, MaxR=15.39, Pheno={'G_SPECIALIST': 111, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,355 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=16.00: Cells=129, MaxR=15.87, Pheno={'G_SPECIALIST': 129, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,366 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=17.00: Cells=146, MaxR=17.06, Pheno={'G_SPECIALIST': 146, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,376 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=18.00: Cells=161, MaxR=17.06, Pheno={'G_SPECIALIST': 161, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:40:30,388 - sim.ProbSweep_W40_P1.0_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=19.00: Cells=176, MaxR=19.05, Pheno={'G_SPECIALIST': 176, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
