2025-05-27 19:13:46,496 - sim.ProbSweep_W10_P0.6_Rep2 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W10_P0.6_Rep2
2025-05-27 19:13:46,497 - sim.ProbSweep_W10_P0.6_Rep2 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:13:46,497 - sim.ProbSweep_W10_P0.6_Rep2 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W10_P0.6_Rep2
2025-05-27 19:13:46,497 - sim.ProbSweep_W10_P0.6_Rep2 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:13:46,498 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,499 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=6, MaxR=3.00, Pheno={'G_SPECIALIST': 6, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,501 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=8, MaxR=4.58, Pheno={'G_SPECIALIST': 8, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,502 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=10, MaxR=6.00, Pheno={'G_SPECIALIST': 10, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,502 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=12, MaxR=6.00, Pheno={'G_SPECIALIST': 12, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,504 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=12, MaxR=6.00, Pheno={'G_SPECIALIST': 12, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,506 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=14, MaxR=6.00, Pheno={'G_SPECIALIST': 14, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,507 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=20, MaxR=6.24, Pheno={'G_SPECIALIST': 20, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,509 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=24, MaxR=6.24, Pheno={'G_SPECIALIST': 24, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,511 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=27, MaxR=7.55, Pheno={'G_SPECIALIST': 27, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,513 - sim.ProbSweep_W10_P0.6_Rep2 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=34
2025-05-27 19:13:46,513 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=34, MaxR=7.94, Pheno={'G_SPECIALIST': 34, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,517 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=36, MaxR=7.94, Pheno={'G_SPECIALIST': 36, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,520 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=45, MaxR=10.54, Pheno={'G_SPECIALIST': 45, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,523 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=13.00: Cells=51, MaxR=12.00, Pheno={'G_SPECIALIST': 51, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,527 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=14.00: Cells=59, MaxR=12.00, Pheno={'G_SPECIALIST': 59, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,532 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=15.00: Cells=68, MaxR=12.00, Pheno={'G_SPECIALIST': 68, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,537 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=16.00: Cells=72, MaxR=12.00, Pheno={'G_SPECIALIST': 72, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,542 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=17.00: Cells=81, MaxR=12.12, Pheno={'G_SPECIALIST': 81, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,549 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=18.00: Cells=89, MaxR=12.49, Pheno={'G_SPECIALIST': 89, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,556 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=19.00: Cells=99, MaxR=15.10, Pheno={'G_SPECIALIST': 99, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,561 - sim.ProbSweep_W10_P0.6_Rep2 - INFO - simulation_engine:218 - Progress: T=20.00, Cells=107
2025-05-27 19:13:46,562 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=20.00: Cells=108, MaxR=15.10, Pheno={'G_SPECIALIST': 108, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,570 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=21.00: Cells=120, MaxR=15.39, Pheno={'G_SPECIALIST': 120, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,580 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=22.00: Cells=135, MaxR=16.52, Pheno={'G_SPECIALIST': 135, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,588 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=23.00: Cells=150, MaxR=19.67, Pheno={'G_SPECIALIST': 150, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,599 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=24.00: Cells=169, MaxR=19.67, Pheno={'G_SPECIALIST': 169, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,612 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=25.00: Cells=184, MaxR=19.67, Pheno={'G_SPECIALIST': 184, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,624 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=26.00: Cells=196, MaxR=19.97, Pheno={'G_SPECIALIST': 196, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,638 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=27.00: Cells=215, MaxR=22.52, Pheno={'G_SPECIALIST': 215, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,653 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=28.00: Cells=234, MaxR=22.65, Pheno={'G_SPECIALIST': 234, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,668 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=29.00: Cells=250, MaxR=22.65, Pheno={'G_SPECIALIST': 250, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,683 - sim.ProbSweep_W10_P0.6_Rep2 - INFO - simulation_engine:218 - Progress: T=30.00, Cells=272
2025-05-27 19:13:46,687 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=30.00: Cells=276, MaxR=22.65, Pheno={'G_SPECIALIST': 276, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,705 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=31.00: Cells=297, MaxR=22.91, Pheno={'G_SPECIALIST': 297, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,726 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=32.00: Cells=318, MaxR=24.06, Pheno={'G_SPECIALIST': 318, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,748 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=33.00: Cells=339, MaxR=24.25, Pheno={'G_SPECIALIST': 339, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,771 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=34.00: Cells=360, MaxR=25.63, Pheno={'G_SPECIALIST': 360, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,794 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=35.00: Cells=383, MaxR=26.15, Pheno={'G_SPECIALIST': 383, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,820 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=36.00: Cells=403, MaxR=27.06, Pheno={'G_SPECIALIST': 403, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,848 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=37.00: Cells=424, MaxR=27.06, Pheno={'G_SPECIALIST': 424, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:13:46,877 - sim.ProbSweep_W10_P0.6_Rep2.MetricsCollector - INFO - metrics:177 - Metrics @ T=38.00: Cells=452, MaxR=28.62, Pheno={'G_SPECIALIST': 452, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
