2025-05-27 18:48:12,003 - sim.ResponsiveLL_W20_Rep3 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ResponsiveLL_W20_Rep3
2025-05-27 18:48:12,004 - sim.ResponsiveLL_W20_Rep3 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 18:48:12,005 - sim.ResponsiveLL_W20_Rep3 - INFO - simulation_engine:202 - Starting simulation: ResponsiveLL_W20_Rep3
2025-05-27 18:48:12,005 - sim.ResponsiveLL_W20_Rep3 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 18:48:12,006 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,403 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=31.00: Cells=540, MaxR=32.36, Pheno={'G_SPECIALIST': 540, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,439 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=32.00: Cells=566, MaxR=32.36, Pheno={'G_SPECIALIST': 566, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,476 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=33.00: Cells=607, MaxR=33.81, Pheno={'G_SPECIALIST': 607, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,516 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=34.00: Cells=648, MaxR=34.60, Pheno={'G_SPECIALIST': 648, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,559 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=35.00: Cells=690, MaxR=35.54, Pheno={'G_SPECIALIST': 690, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,604 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=36.00: Cells=736, MaxR=35.54, Pheno={'G_SPECIALIST': 736, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,652 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=37.00: Cells=779, MaxR=36.50, Pheno={'G_SPECIALIST': 779, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,703 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=38.00: Cells=827, MaxR=37.51, Pheno={'G_SPECIALIST': 827, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,757 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=39.00: Cells=869, MaxR=38.22, Pheno={'G_SPECIALIST': 869, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,806 - sim.ResponsiveLL_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=40.00, Cells=914
2025-05-27 18:48:12,816 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=40.00: Cells=916, MaxR=38.22, Pheno={'G_SPECIALIST': 916, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,876 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=41.00: Cells=955, MaxR=39.69, Pheno={'G_SPECIALIST': 955, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 18:48:12,939 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=42.00: Cells=991, MaxR=41.39, Pheno={'G_SPECIALIST': 988, 'SWITCHING_GL': 3, 'L_SPECIALIST': 0}
2025-05-27 18:48:13,006 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=43.00: Cells=1044, MaxR=41.39, Pheno={'G_SPECIALIST': 1040, 'SWITCHING_GL': 4, 'L_SPECIALIST': 0}
2025-05-27 18:48:13,077 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=44.00: Cells=1100, MaxR=41.39, Pheno={'G_SPECIALIST': 1095, 'SWITCHING_GL': 5, 'L_SPECIALIST': 0}
2025-05-27 18:48:13,150 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=45.00: Cells=1148, MaxR=41.39, Pheno={'G_SPECIALIST': 1141, 'SWITCHING_GL': 7, 'L_SPECIALIST': 0}
2025-05-27 18:48:13,229 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=46.00: Cells=1186, MaxR=41.39, Pheno={'G_SPECIALIST': 1179, 'SWITCHING_GL': 7, 'L_SPECIALIST': 0}
2025-05-27 18:48:13,307 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=47.00: Cells=1249, MaxR=41.39, Pheno={'G_SPECIALIST': 1240, 'L_SPECIALIST': 3, 'SWITCHING_GL': 6}
2025-05-27 18:48:13,389 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=48.00: Cells=1306, MaxR=41.61, Pheno={'G_SPECIALIST': 1293, 'L_SPECIALIST': 4, 'SWITCHING_GL': 9}
2025-05-27 18:48:13,475 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=49.00: Cells=1360, MaxR=42.00, Pheno={'G_SPECIALIST': 1341, 'L_SPECIALIST': 6, 'SWITCHING_GL': 13}
2025-05-27 18:48:13,551 - sim.ResponsiveLL_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=50.00, Cells=1415
2025-05-27 18:48:13,566 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=50.00: Cells=1419, MaxR=42.53, Pheno={'G_SPECIALIST': 1397, 'L_SPECIALIST': 8, 'SWITCHING_GL': 14}
2025-05-27 18:48:13,660 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=51.00: Cells=1464, MaxR=42.53, Pheno={'G_SPECIALIST': 1441, 'L_SPECIALIST': 8, 'SWITCHING_GL': 15}
2025-05-27 18:48:13,766 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=52.00: Cells=1509, MaxR=42.53, Pheno={'G_SPECIALIST': 1483, 'L_SPECIALIST': 10, 'SWITCHING_GL': 16}
2025-05-27 18:48:13,871 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=53.00: Cells=1548, MaxR=45.40, Pheno={'G_SPECIALIST': 1513, 'L_SPECIALIST': 14, 'SWITCHING_GL': 21}
2025-05-27 18:48:13,987 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=54.00: Cells=1598, MaxR=45.40, Pheno={'G_SPECIALIST': 1556, 'L_SPECIALIST': 16, 'SWITCHING_GL': 26}
2025-05-27 18:48:14,099 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=55.00: Cells=1649, MaxR=45.40, Pheno={'G_SPECIALIST': 1600, 'L_SPECIALIST': 18, 'SWITCHING_GL': 31}
2025-05-27 18:48:14,208 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=56.00: Cells=1682, MaxR=45.40, Pheno={'G_SPECIALIST': 1629, 'L_SPECIALIST': 19, 'SWITCHING_GL': 34}
2025-05-27 18:48:14,315 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=57.00: Cells=1719, MaxR=45.40, Pheno={'G_SPECIALIST': 1662, 'L_SPECIALIST': 23, 'SWITCHING_GL': 34}
2025-05-27 18:48:14,423 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=58.00: Cells=1752, MaxR=45.40, Pheno={'G_SPECIALIST': 1689, 'L_SPECIALIST': 29, 'SWITCHING_GL': 34}
2025-05-27 18:48:14,533 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=59.00: Cells=1792, MaxR=45.40, Pheno={'G_SPECIALIST': 1721, 'L_SPECIALIST': 34, 'SWITCHING_GL': 37}
2025-05-27 18:48:14,628 - sim.ResponsiveLL_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=60.00, Cells=1833
2025-05-27 18:48:14,647 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=60.00: Cells=1837, MaxR=45.40, Pheno={'G_SPECIALIST': 1757, 'L_SPECIALIST': 40, 'SWITCHING_GL': 40}
2025-05-27 18:48:14,767 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=61.00: Cells=1894, MaxR=45.92, Pheno={'G_SPECIALIST': 1799, 'L_SPECIALIST': 47, 'SWITCHING_GL': 48}
2025-05-27 18:48:14,886 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=62.00: Cells=1936, MaxR=45.92, Pheno={'G_SPECIALIST': 1831, 'L_SPECIALIST': 52, 'SWITCHING_GL': 53}
2025-05-27 18:48:15,007 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=63.00: Cells=1978, MaxR=46.60, Pheno={'G_SPECIALIST': 1862, 'L_SPECIALIST': 58, 'SWITCHING_GL': 58}
2025-05-27 18:48:15,132 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=64.00: Cells=2007, MaxR=46.60, Pheno={'G_SPECIALIST': 1885, 'L_SPECIALIST': 64, 'SWITCHING_GL': 58}
2025-05-27 18:48:15,259 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=65.00: Cells=2030, MaxR=47.62, Pheno={'G_SPECIALIST': 1900, 'L_SPECIALIST': 71, 'SWITCHING_GL': 59}
2025-05-27 18:48:15,387 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=66.00: Cells=2059, MaxR=47.62, Pheno={'G_SPECIALIST': 1923, 'L_SPECIALIST': 78, 'SWITCHING_GL': 58}
2025-05-27 18:48:15,518 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=67.00: Cells=2085, MaxR=47.62, Pheno={'G_SPECIALIST': 1930, 'L_SPECIALIST': 84, 'SWITCHING_GL': 71}
2025-05-27 18:48:15,648 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=68.00: Cells=2106, MaxR=48.28, Pheno={'G_SPECIALIST': 1933, 'L_SPECIALIST': 95, 'SWITCHING_GL': 78}
2025-05-27 18:48:15,781 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=69.00: Cells=2118, MaxR=48.28, Pheno={'G_SPECIALIST': 1938, 'L_SPECIALIST': 102, 'SWITCHING_GL': 78}
2025-05-27 18:48:15,894 - sim.ResponsiveLL_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=70.00, Cells=2132
2025-05-27 18:48:15,917 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=70.00: Cells=2133, MaxR=48.28, Pheno={'G_SPECIALIST': 1939, 'L_SPECIALIST': 116, 'SWITCHING_GL': 78}
2025-05-27 18:48:16,055 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=71.00: Cells=2145, MaxR=48.28, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 124, 'SWITCHING_GL': 78}
2025-05-27 18:48:16,196 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=72.00: Cells=2154, MaxR=48.28, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 137, 'SWITCHING_GL': 74}
2025-05-27 18:48:16,331 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=73.00: Cells=2166, MaxR=48.28, Pheno={'G_SPECIALIST': 1943, 'L_SPECIALIST': 149, 'SWITCHING_GL': 74}
2025-05-27 18:48:16,464 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=74.00: Cells=2184, MaxR=49.51, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 171, 'SWITCHING_GL': 69}
2025-05-27 18:48:16,600 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=75.00: Cells=2202, MaxR=49.51, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 196, 'SWITCHING_GL': 62}
2025-05-27 18:48:16,736 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=76.00: Cells=2218, MaxR=52.42, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 211, 'SWITCHING_GL': 63}
2025-05-27 18:48:16,875 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=77.00: Cells=2243, MaxR=52.85, Pheno={'G_SPECIALIST': 1944, 'L_SPECIALIST': 238, 'SWITCHING_GL': 61}
2025-05-27 18:48:17,014 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=78.00: Cells=2254, MaxR=52.85, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 252, 'SWITCHING_GL': 57}
2025-05-27 18:48:17,157 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=79.00: Cells=2283, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 281, 'SWITCHING_GL': 57}
2025-05-27 18:48:17,278 - sim.ResponsiveLL_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=80.00, Cells=2294
2025-05-27 18:48:17,302 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=80.00: Cells=2298, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 298, 'SWITCHING_GL': 55}
2025-05-27 18:48:17,447 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=81.00: Cells=2317, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 324, 'SWITCHING_GL': 48}
2025-05-27 18:48:17,591 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=82.00: Cells=2333, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 347, 'SWITCHING_GL': 41}
2025-05-27 18:48:17,739 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=83.00: Cells=2349, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 367, 'SWITCHING_GL': 37}
2025-05-27 18:48:17,885 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=84.00: Cells=2371, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 392, 'SWITCHING_GL': 34}
2025-05-27 18:48:18,033 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=85.00: Cells=2394, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 417, 'SWITCHING_GL': 32}
2025-05-27 18:48:18,186 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=86.00: Cells=2424, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 447, 'SWITCHING_GL': 32}
2025-05-27 18:48:18,338 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=87.00: Cells=2449, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 474, 'SWITCHING_GL': 30}
2025-05-27 18:48:18,495 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=88.00: Cells=2473, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 506, 'SWITCHING_GL': 22}
2025-05-27 18:48:18,652 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=89.00: Cells=2495, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 534, 'SWITCHING_GL': 16}
2025-05-27 18:48:18,788 - sim.ResponsiveLL_W20_Rep3 - INFO - simulation_engine:218 - Progress: T=90.00, Cells=2510
2025-05-27 18:48:18,816 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=90.00: Cells=2511, MaxR=54.08, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 551, 'SWITCHING_GL': 15}
2025-05-27 18:48:18,984 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=91.00: Cells=2544, MaxR=56.20, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 585, 'SWITCHING_GL': 14}
2025-05-27 18:48:19,156 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=92.00: Cells=2567, MaxR=56.20, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 610, 'SWITCHING_GL': 12}
2025-05-27 18:48:19,354 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=93.00: Cells=2592, MaxR=56.20, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 636, 'SWITCHING_GL': 11}
2025-05-27 18:48:19,521 - sim.ResponsiveLL_W20_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=94.00: Cells=2620, MaxR=56.20, Pheno={'G_SPECIALIST': 1945, 'L_SPECIALIST': 666, 'SWITCHING_GL': 9}
