2025-05-27 19:17:54,664 - sim.ProbSweep_W10_P0.8_Rep3 - INFO - simulation_engine:37 - Initializing SimulationEngine for experiment: ProbSweep_W10_P0.8_Rep3
2025-05-27 19:17:54,665 - sim.ProbSweep_W10_P0.8_Rep3 - INFO - simulation_engine:70 - Visualization disabled.
2025-05-27 19:17:54,665 - sim.ProbSweep_W10_P0.8_Rep3 - INFO - simulation_engine:202 - Starting simulation: ProbSweep_W10_P0.8_Rep3
2025-05-27 19:17:54,665 - sim.ProbSweep_W10_P0.8_Rep3 - INFO - simulation_engine:204 - Colony initialized: 5 cells.
2025-05-27 19:17:54,666 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=0.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,667 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=1.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,668 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=2.00: Cells=5, MaxR=1.73, Pheno={'G_SPECIALIST': 5, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,669 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=3.00: Cells=8, MaxR=3.46, Pheno={'G_SPECIALIST': 8, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,670 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=4.00: Cells=9, MaxR=3.46, Pheno={'G_SPECIALIST': 9, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,671 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=5.00: Cells=11, MaxR=3.46, Pheno={'G_SPECIALIST': 11, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,672 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=6.00: Cells=14, MaxR=3.46, Pheno={'G_SPECIALIST': 14, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,673 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=7.00: Cells=21, MaxR=4.58, Pheno={'G_SPECIALIST': 21, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,675 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=8.00: Cells=24, MaxR=6.24, Pheno={'G_SPECIALIST': 24, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,678 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=9.00: Cells=27, MaxR=6.24, Pheno={'G_SPECIALIST': 27, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,679 - sim.ProbSweep_W10_P0.8_Rep3 - INFO - simulation_engine:218 - Progress: T=10.00, Cells=29
2025-05-27 19:17:54,680 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=10.00: Cells=29, MaxR=6.24, Pheno={'G_SPECIALIST': 29, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,682 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=11.00: Cells=32, MaxR=6.24, Pheno={'G_SPECIALIST': 32, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,685 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=12.00: Cells=37, MaxR=7.94, Pheno={'G_SPECIALIST': 37, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,688 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=13.00: Cells=39, MaxR=7.94, Pheno={'G_SPECIALIST': 39, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,691 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=14.00: Cells=48, MaxR=7.94, Pheno={'G_SPECIALIST': 48, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
2025-05-27 19:17:54,695 - sim.ProbSweep_W10_P0.8_Rep3.MetricsCollector - INFO - metrics:177 - Metrics @ T=15.00: Cells=51, MaxR=7.94, Pheno={'G_SPECIALIST': 51, 'L_SPECIALIST': 0, 'SWITCHING_GL': 0}
